game_id,video_id,exposure_zone,exposure_time_seconds,average_box_area_pixels,video_url
22500248,qX3BuH6Bfac,basket-logo,518.5,496.99,https://www.youtube.com/watch?v=qX3BuH6Bfac
22500248,qX3BuH6Bfac,side-court-led-logo,545.8,2310.36,https://www.youtube.com/watch?v=qX3BuH6Bfac
22500248,qX3BuH6Bfac,mid-court-logo,469.4,2414.6,https://www.youtube.com/watch?v=qX3BuH6Bfac
22500248,qX3BuH6Bfac,side-court-logo,507.4,2381.72,https://www.youtube.com/watch?v=qX3BuH6Bfac
22500256,e3bmXlMGvQM,basket-logo,434.7,504.82,https://www.youtube.com/watch?v=e3bmXlMGvQM
22500256,e3bmXlMGvQM,back-court-logo,449.4,3765.62,https://www.youtube.com/watch?v=e3bmXlMGvQM
22500256,e3bmXlMGvQM,side-court-led-logo,483.9,2674.34,https://www.youtube.com/watch?v=e3bmXlMGvQM
22500256,e3bmXlMGvQM,mid-court-logo,334.1,4769.17,https://www.youtube.com/watch?v=e3bmXlMGvQM
22500256,e3bmXlMGvQM,side-court-logo,0.1,1151.15,https://www.youtube.com/watch?v=e3bmXlMGvQM
22500256,6fs97jNcbVY,basket-logo,495.8,471.82,https://www.youtube.com/watch?v=6fs97jNcbVY
22500256,6fs97jNcbVY,back-court-logo,511.7,3487.36,https://www.youtube.com/watch?v=6fs97jNcbVY
22500256,6fs97jNcbVY,side-court-led-logo,540.1,1993.44,https://www.youtube.com/watch?v=6fs97jNcbVY
22500256,6fs97jNcbVY,mid-court-logo,401.1,4717.1,https://www.youtube.com/watch?v=6fs97jNcbVY
22500256,6fs97jNcbVY,side-court-logo,0.3,9020.5,https://www.youtube.com/watch?v=6fs97jNcbVY
22500256,Tv4mSeN1D5c,basket-logo,434.5,502.04,https://www.youtube.com/watch?v=Tv4mSeN1D5c
22500256,Tv4mSeN1D5c,back-court-logo,448.5,3729.77,https://www.youtube.com/watch?v=Tv4mSeN1D5c
22500256,Tv4mSeN1D5c,side-court-led-logo,483.7,2648.64,https://www.youtube.com/watch?v=Tv4mSeN1D5c
22500256,Tv4mSeN1D5c,mid-court-logo,333.6,4864.34,https://www.youtube.com/watch?v=Tv4mSeN1D5c
22500256,Tv4mSeN1D5c,side-court-logo,1.2,8991.79,https://www.youtube.com/watch?v=Tv4mSeN1D5c
22500252,KnkDbjP9t4Y,side-court-led-logo,537.1,6777.96,https://www.youtube.com/watch?v=KnkDbjP9t4Y
22500252,KnkDbjP9t4Y,mid-court-logo,521.9,5101.22,https://www.youtube.com/watch?v=KnkDbjP9t4Y
22500252,KnkDbjP9t4Y,basket-logo,500.0,379.28,https://www.youtube.com/watch?v=KnkDbjP9t4Y
22500252,KnkDbjP9t4Y,back-court-logo,504.3,2496.35,https://www.youtube.com/watch?v=KnkDbjP9t4Y
22500252,KnkDbjP9t4Y,side-court-logo,276.0,738.42,https://www.youtube.com/watch?v=KnkDbjP9t4Y
22500252,RM-rzKRtLXA,basket-logo,499.9,394.94,https://www.youtube.com/watch?v=RM-rzKRtLXA
22500252,RM-rzKRtLXA,back-court-logo,503.2,2686.68,https://www.youtube.com/watch?v=RM-rzKRtLXA
22500252,RM-rzKRtLXA,mid-court-logo,515.5,5428.34,https://www.youtube.com/watch?v=RM-rzKRtLXA
22500252,RM-rzKRtLXA,side-court-led-logo,530.2,6645.16,https://www.youtube.com/watch?v=RM-rzKRtLXA
22500252,RM-rzKRtLXA,side-court-logo,275.0,749.84,https://www.youtube.com/watch?v=RM-rzKRtLXA
22500252,e9_MFNNw19w,basket-logo,523.2,389.12,https://www.youtube.com/watch?v=e9_MFNNw19w
22500252,e9_MFNNw19w,back-court-logo,527.3,2700.7,https://www.youtube.com/watch?v=e9_MFNNw19w
22500252,e9_MFNNw19w,mid-court-logo,546.2,5174.62,https://www.youtube.com/watch?v=e9_MFNNw19w
