game_id,video_id,exposure_zone,exposure_seconds,total_detections,total_media_value,qi_score_avg,qi_score_std,size_score_avg,size_score_std,sov_weighted_avg,sov_weighted_std,dist_score_avg,dist_score_std,legi_score_avg,legi_score_std,conf_avg,conf_std,laplacian_avg,laplacian_std,dist_raw_pct_avg,dist_raw_pct_std,area_pct_avg,area_pct_std,video_url
22500424,l5ir1TZxJjk,back-court-logo,441.84,2207,902.6944,0.2449,0.1704,0.4781,0.0577,0.9302,0.0246,0.5455,0.3689,1.0,0.0,0.8819,0.0268,986.16,200.03,24.47,18.09,1.411,0.236,https://www.youtube.com/watch?v=l5ir1TZxJjk
22500424,l5ir1TZxJjk,basket-logo,416.02,9418,521.3464,0.0331,0.0329,0.1919,0.0743,0.4515,0.12,0.3863,0.3093,0.9971,0.0398,0.9017,0.0472,2833.79,2223.84,32.92,18.02,0.214,0.106,https://www.youtube.com/watch?v=l5ir1TZxJjk
22500424,l5ir1TZxJjk,mid-court-logo,410.21,2225,858.9312,0.2311,0.2137,0.6212,0.2562,0.886,0.1172,0.3841,0.3083,1.0,0.0,0.8755,0.059,1390.13,379.95,31.07,15.05,2.244,1.475,https://www.youtube.com/watch?v=l5ir1TZxJjk
22500424,l5ir1TZxJjk,side-court-logo,484.48,2508,597.2365,0.1426,0.0926,0.3494,0.0547,0.8884,0.0773,0.465,0.2982,0.997,0.0528,0.8934,0.021,1767.25,343.13,26.25,12.69,0.961,1.517,https://www.youtube.com/watch?v=l5ir1TZxJjk
22500424,l5ir1TZxJjk,side-court-led-logo,293.69,1467,483.1845,0.1972,0.2136,0.4417,0.2574,0.7917,0.2026,0.4341,0.3027,0.9703,0.1528,0.8894,0.0595,717.4,400.66,29.01,15.31,2.153,7.29,https://www.youtube.com/watch?v=l5ir1TZxJjk
22500430,U5T9X6OK6OA,back-court-logo,456.46,2280,1803.0127,0.1927,0.1304,0.367,0.0603,0.8984,0.034,0.563,0.3421,1.0,0.0,0.8945,0.0281,1304.96,314.59,22.52,15.44,0.95,0.249,https://www.youtube.com/watch?v=U5T9X6OK6OA
22500430,U5T9X6OK6OA,basket-logo,450.45,10686,1000.0751,0.0228,0.0314,0.1311,0.1112,0.4426,0.073,0.3323,0.2885,0.9975,0.0466,0.882,0.0376,2300.16,1371.56,34.9,16.53,0.184,0.292,https://www.youtube.com/watch?v=U5T9X6OK6OA
22500430,U5T9X6OK6OA,mid-court-logo,391.99,2161,1726.9607,0.1947,0.1717,0.5302,0.2049,0.8722,0.1202,0.4065,0.3156,0.9741,0.118,0.8582,0.0758,588.05,462.45,30.17,15.52,1.709,1.009,https://www.youtube.com/watch?v=U5T9X6OK6OA
22500430,U5T9X6OK6OA,side-court-led-logo,302.7,1512,721.8748,0.1163,0.126,0.3313,0.1453,0.7669,0.1866,0.3963,0.3093,0.9639,0.1722,0.8968,0.0561,1419.19,1004.4,30.74,15.54,1.0,3.0,https://www.youtube.com/watch?v=U5T9X6OK6OA
22500430,U5T9X6OK6OA,side-court-logo,478.28,2470,1221.4184,0.1205,0.0739,0.2933,0.0519,0.8256,0.1138,0.5224,0.3102,0.9991,0.0275,0.8986,0.024,1942.19,523.7,24.17,13.5,0.676,1.427,https://www.youtube.com/watch?v=U5T9X6OK6OA
22500413,liAwHhl5zPk,back-court-logo,468.07,2338,1175.3626,0.3329,0.2403,0.6018,0.1285,0.9384,0.0289,0.5459,0.3377,1.0,0.0,0.8884,0.0222,1729.09,324.95,23.95,16.16,1.962,0.62,https://www.youtube.com/watch?v=liAwHhl5zPk
22500413,liAwHhl5zPk,basket-logo,458.06,13584,547.3297,0.0267,0.0335,0.1636,0.1078,0.415,0.1378,0.3251,0.2822,0.9999,0.0087,0.9096,0.0408,3739.09,1458.49,35.19,16.55,0.236,0.168,https://www.youtube.com/watch?v=liAwHhl5zPk
22500413,liAwHhl5zPk,mid-court-logo,304.9,1688,681.0039,0.2672,0.193,0.6323,0.2666,0.9255,0.112,0.4438,0.2846,0.9998,0.0082,0.8663,0.058,1538.41,539.67,27.73,13.62,2.418,1.952,https://www.youtube.com/watch?v=liAwHhl5zPk
22500413,liAwHhl5zPk,side-court-led-logo,498.3,3266,836.8181,0.1697,0.1345,0.3932,0.1322,0.9474,0.0888,0.4677,0.3108,0.9832,0.1207,0.9068,0.0448,2336.93,1046.7,26.82,14.2,1.272,4.233,https://www.youtube.com/watch?v=liAwHhl5zPk
22500413,liAwHhl5zPk,side-court-logo,1.2,6,1.1592,0.1279,0.1134,0.295,0.1578,0.7398,0.2001,0.42,0.3031,0.9979,0.0047,0.6951,0.0673,828.02,452.05,28.56,12.73,0.747,0.475,https://www.youtube.com/watch?v=liAwHhl5zPk
22500427,FPv3NJdeBL0,back-court-logo,511.91,2564,2946.5781,0.2901,0.2456,0.5646,0.1494,0.9356,0.0332,0.5035,0.3636,1.0,0.0,0.8782,0.0227,2262.72,552.81,26.41,17.99,1.803,0.689,https://www.youtube.com/watch?v=FPv3NJdeBL0
22500427,FPv3NJdeBL0,basket-logo,496.1,13789,1125.2906,0.0206,0.0299,0.1269,0.1128,0.4072,0.1321,0.3027,0.2849,0.9999,0.0101,0.9105,0.0315,3701.75,1984.13,37.62,18.28,0.19,0.121,https://www.youtube.com/watch?v=FPv3NJdeBL0
22500427,FPv3NJdeBL0,mid-court-logo,416.62,2446,2358.6501,0.2434,0.1966,0.5829,0.2209,0.8473,0.1412,0.4662,0.3156,0.9998,0.0079,0.8883,0.0422,1043.03,339.03,27.29,15.18,1.983,1.159,https://www.youtube.com/watch?v=FPv3NJdeBL0
22500427,FPv3NJdeBL0,side-court-led-logo,366.57,1831,1732.5256,0.2389,0.2159,0.4997,0.2224,0.7926,0.1477,0.51,0.3091,0.9988,0.0269,0.8894,0.047,1353.22,507.24,25.05,14.11,1.898,3.933,https://www.youtube.com/watch?v=FPv3NJdeBL0
22500427,FPv3NJdeBL0,side-court-logo,482.88,2515,763.7473,0.0767,0.0524,0.2411,0.0525,0.6932,0.1842,0.5007,0.328,0.9999,0.0045,0.879,0.0448,3774.16,974.0,25.37,14.85,0.39,0.126,https://www.youtube.com/watch?v=FPv3NJdeBL0
22500427,ChXOrBUSjQE,back-court-logo,513.0,2573,139.6011,0.2902,0.2487,0.5709,0.15,0.9356,0.0323,0.498,0.3652,1.0,0.0,0.8791,0.0227,1614.37,380.21,26.73,18.1,1.832,0.696,https://www.youtube.com/watch?v=ChXOrBUSjQE
22500427,ChXOrBUSjQE,basket-logo,496.4,13762,53.2507,0.0207,0.0297,0.1302,0.1125,0.4073,0.131,0.2973,0.2821,0.9999,0.0086,0.909,0.0329,2452.39,1396.27,38.05,18.43,0.194,0.122,https://www.youtube.com/watch?v=ChXOrBUSjQE
22500427,ChXOrBUSjQE,mid-court-logo,417.4,2448,114.2452,0.2496,0.1976,0.5878,0.2238,0.8482,0.1411,0.4738,0.3153,0.9995,0.016,0.8879,0.0426,739.38,226.69,26.91,15.06,2.018,1.189,https://www.youtube.com/watch?v=ChXOrBUSjQE
22500427,ChXOrBUSjQE,side-court-led-logo,366.8,1835,81.3846,0.2372,0.2101,0.5008,0.2214,0.793,0.1486,0.511,0.3081,0.9962,0.048,0.8879,0.0492,846.72,438.58,24.95,14.12,1.831,3.181,https://www.youtube.com/watch?v=ChXOrBUSjQE
22500427,ChXOrBUSjQE,side-court-logo,476.4,2479,35.8438,0.0773,0.0532,0.2402,0.0531,0.6848,0.188,0.5128,0.329,1.0,0.0,0.8789,0.0458,2771.8,792.24,24.89,14.98,0.386,0.13,https://www.youtube.com/watch?v=ChXOrBUSjQE
22500428,2jiqv7eR_Bo,mid-court-logo,298.3,1666,1215.5349,0.217,0.1804,0.5328,0.2162,0.793,0.1906,0.4538,0.303,0.9999,0.0043,0.86,0.0568,1783.43,564.89,27.74,14.92,1.721,1.042,https://www.youtube.com/watch?v=2jiqv7eR_Bo
22500428,2jiqv7eR_Bo,side-court-led-logo,469.87,2353,1667.1255,0.2107,0.2315,0.5017,0.2273,0.7977,0.1506,0.3901,0.3356,0.9956,0.0532,0.8874,0.0576,1489.19,626.85,31.46,16.72,2.021,4.749,https://www.youtube.com/watch?v=2jiqv7eR_Bo
22500428,2jiqv7eR_Bo,side-court-logo,541.54,2765,1157.6641,0.1245,0.0937,0.3683,0.0631,0.8413,0.1055,0.4181,0.306,0.9991,0.0268,0.864,0.0473,2407.1,675.63,28.94,14.15,0.973,0.672,https://www.youtube.com/watch?v=2jiqv7eR_Bo
22500428,2jiqv7eR_Bo,back-court-logo,519.32,2594,2833.6136,0.3249,0.2474,0.6186,0.1188,0.9413,0.0257,0.5255,0.3603,1.0,0.0,0.8888,0.023,1593.03,393.65,25.54,18.09,2.039,0.621,https://www.youtube.com/watch?v=2jiqv7eR_Bo
22500428,2jiqv7eR_Bo,basket-logo,501.7,18055,1177.7708,0.0194,0.0293,0.1224,0.1154,0.3466,0.1487,0.334,0.2866,0.9999,0.0034,0.9057,0.0391,3310.83,1863.27,35.6,17.85,0.18,0.149,https://www.youtube.com/watch?v=2jiqv7eR_Bo
22500409,IrpfL0OcIuI,back-court-logo,490.49,2450,636.9356,0.1503,0.1063,0.3179,0.0255,0.8812,0.0389,0.5335,0.3653,1.0,0.0,0.8767,0.0243,738.68,139.2,25.35,18.41,0.734,0.117,https://www.youtube.com/watch?v=IrpfL0OcIuI
22500409,IrpfL0OcIuI,basket-logo,487.09,12867,520.6632,0.0234,0.0331,0.1244,0.1092,0.4336,0.1405,0.3724,0.3075,0.9987,0.03,0.89,0.0652,1748.08,1297.68,34.03,18.67,0.16,0.153,https://www.youtube.com/watch?v=IrpfL0OcIuI
22500409,IrpfL0OcIuI,mid-court-logo,524.32,2796,884.4354,0.1829,0.197,0.6047,0.2088,0.9195,0.0897,0.3224,0.3188,1.0,0.0,0.8809,0.0399,1050.27,256.0,35.83,17.35,2.041,1.066,https://www.youtube.com/watch?v=IrpfL0OcIuI
22500409,IrpfL0OcIuI,side-court-led-logo,530.13,4461,792.9882,0.1028,0.1114,0.3131,0.1131,0.7371,0.1402,0.4145,0.3186,0.9732,0.1445,0.8999,0.0448,1471.26,1085.0,30.68,17.19,0.833,2.493,https://www.youtube.com/watch?v=IrpfL0OcIuI
22500409,IrpfL0OcIuI,side-court-logo,526.93,2683,445.8878,0.0961,0.0623,0.3001,0.0242,0.667,0.0323,0.4824,0.3094,1.0,0.0,0.8825,0.0291,1167.36,205.23,25.45,12.93,0.653,0.101,https://www.youtube.com/watch?v=IrpfL0OcIuI
22500420,FWhMT0oLWyE,back-court-logo,524.72,2621,1035.5015,0.2234,0.143,0.4082,0.0768,0.9207,0.0306,0.5829,0.3353,1.0,0.0,0.8753,0.0319,1477.05,436.62,22.05,15.58,1.124,0.316,https://www.youtube.com/watch?v=FWhMT0oLWyE
22500420,FWhMT0oLWyE,basket-logo,520.12,11988,341.7218,0.0161,0.0325,0.0715,0.1068,0.4388,0.1359,0.4043,0.3068,0.9891,0.0851,0.9001,0.0375,2215.92,2126.59,30.97,16.36,0.165,0.105,https://www.youtube.com/watch?v=FWhMT0oLWyE
22500420,FWhMT0oLWyE,mid-court-logo,458.46,2507,688.6668,0.1553,0.1558,0.5102,0.1905,0.7976,0.1737,0.3763,0.3255,0.9993,0.0212,0.8542,0.0808,1669.47,932.33,32.32,16.64,1.593,0.883,https://www.youtube.com/watch?v=FWhMT0oLWyE
22500420,FWhMT0oLWyE,side-court-led-logo,555.55,2779,930.7487,0.1894,0.2206,0.5507,0.1943,0.8265,0.1163,0.3352,0.3176,0.9992,0.021,0.9063,0.0412,1716.55,968.35,34.22,16.2,1.88,1.257,https://www.youtube.com/watch?v=FWhMT0oLWyE
22500420,FWhMT0oLWyE,side-court-logo,571.97,2962,480.2036,0.0917,0.0676,0.312,0.0395,0.6862,0.0976,0.4537,0.3333,1.0,0.0,0.8834,0.0326,1557.28,555.22,27.28,14.9,0.705,0.176,https://www.youtube.com/watch?v=FWhMT0oLWyE
22500420,n4gGy5XSDD4,back-court-logo,525.8,2629,58.0442,0.2304,0.1473,0.4186,0.0799,0.9216,0.0299,0.5845,0.3323,0.9998,0.0076,0.8749,0.0334,1222.87,355.21,21.93,15.36,1.167,0.329,https://www.youtube.com/watch?v=n4gGy5XSDD4
22500420,n4gGy5XSDD4,basket-logo,519.8,11973,18.8136,0.0164,0.0316,0.0757,0.1085,0.4373,0.1364,0.3977,0.3004,0.9836,0.1076,0.8989,0.0395,1676.8,1548.41,31.1,16.01,0.169,0.107,https://www.youtube.com/watch?v=n4gGy5XSDD4
22500420,n4gGy5XSDD4,mid-court-logo,452.2,2480,37.5517,0.158,0.1575,0.5111,0.191,0.7963,0.1729,0.3802,0.3218,0.9991,0.0277,0.8522,0.0828,1486.69,799.75,31.99,16.34,1.599,0.89,https://www.youtube.com/watch?v=n4gGy5XSDD4
22500420,n4gGy5XSDD4,side-court-led-logo,555.2,2780,50.0238,0.1878,0.2171,0.552,0.1942,0.8256,0.1169,0.3331,0.3128,0.9985,0.0279,0.9046,0.0412,1461.05,825.05,34.13,15.92,1.885,1.256,https://www.youtube.com/watch?v=n4gGy5XSDD4
22500420,n4gGy5XSDD4,side-court-logo,569.2,2948,26.3509,0.0933,0.0679,0.3148,0.0393,0.6893,0.0969,0.4561,0.3315,1.0,0.0,0.8837,0.0339,1347.96,488.43,27.08,14.71,0.717,0.178,https://www.youtube.com/watch?v=n4gGy5XSDD4
22500431,11LdwX87xkY,back-court-logo,461.46,2305,3236.8656,0.2144,0.15,0.4293,0.0625,0.9297,0.022,0.525,0.344,1.0,0.0005,0.8583,0.049,956.7,215.65,24.84,16.53,1.212,0.256,https://www.youtube.com/watch?v=11LdwX87xkY
22500431,11LdwX87xkY,basket-logo,476.08,13499,655.8422,0.0074,0.0218,0.0406,0.0868,0.3937,0.117,0.3421,0.2993,0.9979,0.0346,0.9074,0.0259,1517.51,926.69,34.93,17.65,0.132,0.078,https://www.youtube.com/watch?v=11LdwX87xkY
22500431,11LdwX87xkY,mid-court-logo,498.9,2617,2993.2918,0.1746,0.1716,0.5755,0.2132,0.8113,0.1713,0.3815,0.3193,1.0,0.001,0.8947,0.0298,777.3,292.11,31.61,15.71,1.898,0.977,https://www.youtube.com/watch?v=11LdwX87xkY
22500431,11LdwX87xkY,side-court-led-logo,508.51,2540,3586.393,0.2156,0.2303,0.5545,0.1749,0.8359,0.1019,0.384,0.3333,0.9976,0.0399,0.9098,0.0328,820.19,346.43,31.56,16.4,1.828,1.023,https://www.youtube.com/watch?v=11LdwX87xkY
22500431,11LdwX87xkY,side-court-logo,493.49,2514,977.3259,0.0594,0.0392,0.2494,0.015,0.5119,0.073,0.484,0.3227,1.0,0.0,0.8816,0.0323,1513.22,661.45,25.83,14.31,0.397,0.075,https://www.youtube.com/watch?v=11LdwX87xkY
22500428,hAG7gWbARWM,back-court-logo,537.24,2618,350.8784,0.3354,0.2528,0.6226,0.122,0.9414,0.0261,0.5385,0.3645,1.0,0.0,0.889,0.0224,1363.99,347.32,24.99,18.33,2.063,0.649,https://www.youtube.com/watch?v=hAG7gWbARWM
22500428,hAG7gWbARWM,basket-logo,519.79,18168,147.0604,0.0203,0.0301,0.1229,0.1157,0.3474,0.1491,0.3451,0.2892,0.9997,0.0138,0.9049,0.0408,2821.36,1704.0,35.0,17.84,0.182,0.152,https://www.youtube.com/watch?v=hAG7gWbARWM
22500428,hAG7gWbARWM,mid-court-logo,317.25,1733,149.6671,0.2161,0.1811,0.5356,0.2149,0.7955,0.1894,0.4529,0.3098,0.9997,0.0102,0.8624,0.0561,1589.08,498.39,28.0,15.52,1.733,1.055,https://www.youtube.com/watch?v=hAG7gWbARWM
22500428,hAG7gWbARWM,side-court-led-logo,480.8,2347,199.8881,0.2132,0.236,0.5089,0.2273,0.8,0.1483,0.3892,0.3397,0.995,0.06,0.8879,0.0566,1285.41,547.06,31.67,17.05,2.022,4.291,https://www.youtube.com/watch?v=hAG7gWbARWM
22500428,hAG7gWbARWM,side-court-logo,565.15,2819,138.3697,0.1228,0.0936,0.3689,0.0627,0.8418,0.107,0.412,0.3062,0.9996,0.0133,0.8694,0.0437,2131.41,629.98,29.26,14.31,0.962,0.274,https://www.youtube.com/watch?v=hAG7gWbARWM
22500423,fSLyYkYg2Fc,back-court-logo,464.46,2320,1384.2771,0.2371,0.1359,0.4123,0.0534,0.9259,0.025,0.6119,0.3295,0.9997,0.0142,0.8932,0.0263,2344.66,551.76,20.36,14.48,1.146,0.244,https://www.youtube.com/watch?v=fSLyYkYg2Fc
22500423,fSLyYkYg2Fc,basket-logo,456.26,12269,684.9331,0.0222,0.0345,0.1062,0.1151,0.4324,0.1631,0.3923,0.294,0.9986,0.0311,0.8895,0.0554,3539.61,2798.25,31.28,15.65,0.176,0.161,https://www.youtube.com/watch?v=fSLyYkYg2Fc
22500423,fSLyYkYg2Fc,mid-court-logo,453.65,2606,966.4408,0.1474,0.1477,0.4028,0.1341,0.799,0.1411,0.3715,0.3249,0.9921,0.0647,0.8821,0.0438,807.17,366.19,31.78,15.63,1.147,1.428,https://www.youtube.com/watch?v=fSLyYkYg2Fc
22500423,fSLyYkYg2Fc,side-court-led-logo,505.1,3607,1155.9414,0.1274,0.1113,0.3612,0.1366,0.6921,0.1095,0.4775,0.2937,0.9666,0.1687,0.9014,0.0471,1053.63,859.48,25.82,12.83,0.992,2.14,https://www.youtube.com/watch?v=fSLyYkYg2Fc
22500423,fSLyYkYg2Fc,side-court-logo,501.9,2577,730.1857,0.1126,0.0656,0.3298,0.0434,0.6727,0.0413,0.5137,0.3003,0.9997,0.0176,0.8655,0.0268,2930.48,668.64,23.98,12.39,0.803,0.652,https://www.youtube.com/watch?v=fSLyYkYg2Fc
22500425,QQSi5Ab_wsw,back-court-logo,522.32,2609,594.8696,0.2477,0.1894,0.4333,0.1039,0.9275,0.0319,0.5567,0.3511,1.0,0.0,0.8844,0.0182,1704.9,369.66,23.02,15.94,1.225,0.433,https://www.youtube.com/watch?v=QQSi5Ab_wsw
22500425,QQSi5Ab_wsw,basket-logo,504.7,14638,193.2352,0.0143,0.0269,0.0624,0.0998,0.3765,0.126,0.3439,0.2873,0.9899,0.0725,0.8653,0.0751,1136.02,947.58,34.22,16.42,0.122,0.113,https://www.youtube.com/watch?v=QQSi5Ab_wsw
22500425,QQSi5Ab_wsw,side-court-led-logo,552.15,4021,485.2814,0.1311,0.1185,0.3694,0.1296,0.7393,0.0983,0.4654,0.2855,0.9948,0.0676,0.9057,0.0428,2562.11,840.2,26.59,13.02,1.093,2.995,https://www.youtube.com/watch?v=QQSi5Ab_wsw
22500425,QQSi5Ab_wsw,side-court-logo,550.55,3169,323.4319,0.1109,0.0832,0.3374,0.0878,0.7199,0.0821,0.4516,0.319,1.0,0.0007,0.874,0.0551,1731.3,591.04,27.49,14.52,0.835,0.319,https://www.youtube.com/watch?v=QQSi5Ab_wsw
22500425,QQSi5Ab_wsw,mid-court-logo,350.75,2131,333.1261,0.1698,0.1449,0.4343,0.1796,0.844,0.1443,0.4402,0.3054,0.9993,0.0188,0.8738,0.0576,835.09,309.65,28.69,15.4,1.264,1.281,https://www.youtube.com/watch?v=QQSi5Ab_wsw
22500423,9v08m-YNQhU,back-court-logo,462.6,2313,102.2796,0.2451,0.1356,0.4137,0.0502,0.9252,0.0248,0.6323,0.3266,1.0,0.0,0.8929,0.0261,2077.89,507.06,19.52,14.37,1.149,0.209,https://www.youtube.com/watch?v=9v08m-YNQhU
22500423,9v08m-YNQhU,basket-logo,456.6,12152,51.4026,0.0234,0.0349,0.1088,0.1149,0.4358,0.1626,0.4065,0.2908,0.9977,0.0402,0.8883,0.0588,3126.74,2555.83,30.54,15.51,0.179,0.16,https://www.youtube.com/watch?v=9v08m-YNQhU
22500423,9v08m-YNQhU,mid-court-logo,453.4,2604,66.9097,0.1424,0.1481,0.405,0.1316,0.8005,0.1375,0.3583,0.3252,0.9774,0.104,0.8812,0.0442,686.91,323.6,32.52,15.82,1.134,1.195,https://www.youtube.com/watch?v=9v08m-YNQhU
22500423,9v08m-YNQhU,side-court-led-logo,504.2,3595,80.8749,0.1247,0.1113,0.3625,0.1373,0.6914,0.11,0.4641,0.2931,0.9591,0.1853,0.8983,0.0519,894.52,771.83,26.52,13.19,0.972,1.672,https://www.youtube.com/watch?v=9v08m-YNQhU
22500423,9v08m-YNQhU,side-court-logo,500.0,2577,51.4841,0.1107,0.0648,0.3314,0.0448,0.6729,0.0446,0.5018,0.2954,0.9997,0.0133,0.8673,0.0281,2639.15,620.5,24.44,12.18,0.807,0.459,https://www.youtube.com/watch?v=9v08m-YNQhU
22500425,BQevfUHQurY,mid-court-logo,259.66,2402,155.3764,0.2136,0.18,0.5103,0.2117,0.8623,0.1315,0.4567,0.2953,0.9865,0.1076,0.8386,0.0719,936.67,510.31,27.53,14.47,1.607,1.051,https://www.youtube.com/watch?v=BQevfUHQurY
22500425,BQevfUHQurY,side-court-led-logo,450.25,3135,146.0282,0.1538,0.1543,0.4452,0.1749,0.763,0.0982,0.4267,0.2852,0.9936,0.0702,0.905,0.0462,2049.0,757.26,28.29,13.28,1.363,1.087,https://www.youtube.com/watch?v=BQevfUHQurY
22500425,BQevfUHQurY,side-court-logo,457.86,2601,93.5597,0.1188,0.0966,0.378,0.0926,0.7292,0.1001,0.4221,0.3063,0.9995,0.0131,0.8673,0.0589,1639.73,575.05,28.85,14.36,0.997,0.385,https://www.youtube.com/watch?v=BQevfUHQurY
22500425,BQevfUHQurY,back-court-logo,388.19,1944,154.701,0.2628,0.212,0.5,0.1213,0.9524,0.0282,0.519,0.3673,0.9999,0.0033,0.8821,0.0286,1611.1,439.68,25.84,18.33,1.53,0.64,https://www.youtube.com/watch?v=BQevfUHQurY
22500425,BQevfUHQurY,basket-logo,357.56,9120,59.1118,0.0214,0.0317,0.1061,0.1089,0.4083,0.1354,0.3546,0.281,0.9964,0.0449,0.8709,0.0711,1565.25,1224.0,33.74,16.55,0.142,0.1,https://www.youtube.com/watch?v=BQevfUHQurY
22500421,bzbJz1CbVxs,basket-logo,491.6,13059,89.9544,0.0328,0.0418,0.1488,0.111,0.5238,0.1787,0.3385,0.2834,0.998,0.0313,0.8689,0.0788,1645.47,981.88,34.86,17.31,0.213,0.137,https://www.youtube.com/watch?v=bzbJz1CbVxs
22500421,bzbJz1CbVxs,side-court-led-logo,531.8,3694,79.7911,0.1027,0.117,0.3604,0.135,0.7009,0.129,0.3821,0.32,0.9745,0.1371,0.9063,0.0448,1196.72,702.08,31.81,16.28,1.068,2.841,https://www.youtube.com/watch?v=bzbJz1CbVxs
22500421,bzbJz1CbVxs,side-court-logo,537.0,2733,65.5693,0.1141,0.0788,0.3581,0.0472,0.7352,0.0729,0.4528,0.3166,1.0,0.0,0.8838,0.0274,2209.22,463.98,27.24,14.21,0.912,0.2,https://www.youtube.com/watch?v=bzbJz1CbVxs
22500421,bzbJz1CbVxs,mid-court-logo,496.0,2722,96.3256,0.1683,0.1752,0.5185,0.189,0.8126,0.1596,0.3407,0.3145,0.9983,0.0237,0.879,0.0515,1224.54,417.71,34.06,16.62,1.605,0.839,https://www.youtube.com/watch?v=bzbJz1CbVxs
22500421,bzbJz1CbVxs,back-court-logo,0.4,2,0.0066,0.0156,0.014,0.2174,0.0017,0.994,0.0021,0.0834,0.0551,0.6231,0.3612,0.6731,0.0027,130.99,51.71,46.58,6.81,0.219,0.01,https://www.youtube.com/watch?v=bzbJz1CbVxs
22500416,uG4saUqCmaM,back-court-logo,452.45,2260,4946.0496,0.2947,0.229,0.5537,0.1139,0.9448,0.0252,0.5269,0.3747,1.0,0.0,0.887,0.0346,2339.95,577.75,25.86,19.17,1.74,0.516,https://www.youtube.com/watch?v=uG4saUqCmaM
22500416,uG4saUqCmaM,basket-logo,433.03,11327,2340.8585,0.0278,0.0351,0.1512,0.1093,0.4121,0.1507,0.3517,0.287,0.9991,0.0261,0.9047,0.0491,1343.73,618.45,34.77,18.11,0.209,0.132,https://www.youtube.com/watch?v=uG4saUqCmaM
22500416,uG4saUqCmaM,mid-court-logo,356.96,1939,3026.7827,0.2102,0.2097,0.5966,0.2512,0.853,0.1282,0.3819,0.3225,0.9007,0.2161,0.8387,0.0725,393.31,291.26,32.13,16.8,2.473,2.087,https://www.youtube.com/watch?v=uG4saUqCmaM
22500416,uG4saUqCmaM,side-court-led-logo,324.12,1619,2253.3086,0.1874,0.2158,0.464,0.2533,0.848,0.167,0.3797,0.3224,0.9666,0.1544,0.8983,0.0456,579.85,451.96,33.59,18.93,1.506,1.374,https://www.youtube.com/watch?v=uG4saUqCmaM
22500416,uG4saUqCmaM,side-court-logo,504.5,2574,2878.1898,0.1506,0.1111,0.409,0.0652,0.9328,0.0735,0.4035,0.2942,1.0,0.0,0.8997,0.0177,2664.65,634.24,29.46,13.76,1.129,0.259,https://www.youtube.com/watch?v=uG4saUqCmaM
22500421,e6Zbg5Xz2gI,basket-logo,491.49,13990,1526.0428,0.0303,0.0412,0.136,0.1137,0.5003,0.1878,0.3409,0.2842,0.9992,0.0207,0.8767,0.0679,2227.53,1393.99,34.86,17.48,0.196,0.139,https://www.youtube.com/watch?v=e6Zbg5Xz2gI
22500421,e6Zbg5Xz2gI,side-court-led-logo,530.13,3680,1338.3243,0.1009,0.1168,0.3583,0.1334,0.7012,0.129,0.3787,0.3218,0.9783,0.1319,0.9095,0.0427,1419.27,866.08,32.06,16.39,1.01,2.15,https://www.youtube.com/watch?v=e6Zbg5Xz2gI
22500421,e6Zbg5Xz2gI,side-court-logo,536.94,2737,1094.3087,0.1109,0.0776,0.3539,0.0485,0.7325,0.0749,0.4469,0.3162,1.0,0.0,0.881,0.0299,2431.64,522.42,27.5,14.2,0.894,0.213,https://www.youtube.com/watch?v=e6Zbg5Xz2gI
22500421,e6Zbg5Xz2gI,mid-court-logo,493.69,2702,1616.1657,0.1659,0.173,0.5184,0.1886,0.8149,0.1578,0.3384,0.3142,0.9995,0.0138,0.8809,0.0496,1512.46,517.5,34.21,16.68,1.605,0.839,https://www.youtube.com/watch?v=e6Zbg5Xz2gI
22500421,e6Zbg5Xz2gI,back-court-logo,0.2,1,0.0051,0.0014,0.0,0.3194,0.0,1.0,0.0,0.0044,0.0,0.9999,0.0,0.6724,0.0,282.69,0.0,65.82,0.0,0.743,0.0,https://www.youtube.com/watch?v=e6Zbg5Xz2gI
22500416,mFbQVh_ZUak,back-court-logo,477.6,2388,126.694,0.3282,0.2253,0.5668,0.1101,0.944,0.0258,0.58,0.3562,0.9993,0.024,0.8895,0.0281,1932.95,478.24,22.8,17.35,1.793,0.512,https://www.youtube.com/watch?v=mFbQVh_ZUak
22500416,mFbQVh_ZUak,basket-logo,467.2,12634,62.1264,0.0304,0.0366,0.1523,0.1102,0.4165,0.1535,0.3772,0.2829,0.9989,0.0254,0.9036,0.0496,1056.91,495.63,32.69,16.9,0.216,0.137,https://www.youtube.com/watch?v=mFbQVh_ZUak
22500416,mFbQVh_ZUak,side-court-led-logo,301.4,1508,40.9667,0.1681,0.2108,0.4564,0.2473,0.8488,0.1735,0.3404,0.3102,0.9365,0.2128,0.9005,0.0444,444.25,281.92,35.43,18.43,1.545,2.627,https://www.youtube.com/watch?v=mFbQVh_ZUak
22500416,mFbQVh_ZUak,side-court-logo,525.2,2686,62.1817,0.1432,0.1122,0.4146,0.0696,0.9358,0.0768,0.3824,0.2999,0.9997,0.0097,0.8997,0.0214,2243.28,574.06,30.7,14.45,1.152,0.279,https://www.youtube.com/watch?v=mFbQVh_ZUak
