game_id,video_id,exposure_zone,exposure_time_seconds,avg_area_pct,avg_dist_ref_pct,video_url
22501225,PhxOvhPeVYg,back-court-logo,285.6,2.1472,32.16,https://www.youtube.com/watch?v=PhxOvhPeVYg
22501225,PhxOvhPeVYg,basket-logo,281.2,0.1761,43.23,https://www.youtube.com/watch?v=PhxOvhPeVYg
22501225,DiEGeWmEpDA,side-court-logo,332.8,0.5795,28.68,https://www.youtube.com/watch?v=DiEGeWmEpDA
22501225,DiEGeWmEpDA,basket-logo,304.2,0.1997,39.83,https://www.youtube.com/watch?v=DiEGeWmEpDA
22501225,DiEGeWmEpDA,side-court-led-logo,383.6,2.0588,28.52,https://www.youtube.com/watch?v=DiEGeWmEpDA
22501225,DiEGeWmEpDA,mid-court-logo,313.2,1.1486,28.88,https://www.youtube.com/watch?v=DiEGeWmEpDA
22501225,DiEGeWmEpDA,back-court-logo,287.2,2.2363,30.8,https://www.youtube.com/watch?v=DiEGeWmEpDA
22501214,hAbA7eJ4IjM,basket-logo,458.8,0.196,35.2,https://www.youtube.com/watch?v=hAbA7eJ4IjM
22501214,hAbA7eJ4IjM,back-court-logo,433.0,1.0168,22.57,https://www.youtube.com/watch?v=hAbA7eJ4IjM
22501214,hAbA7eJ4IjM,side-court-led-logo,473.4,2.0064,31.26,https://www.youtube.com/watch?v=hAbA7eJ4IjM
22501214,hAbA7eJ4IjM,mid-court-logo,348.4,1.2777,34.13,https://www.youtube.com/watch?v=hAbA7eJ4IjM
22501214,hAbA7eJ4IjM,side-court-logo,74.0,0.8479,24.37,https://www.youtube.com/watch?v=hAbA7eJ4IjM
22501214,kwS9wCiXb8A,back-court-logo,485.09,0.9893,25.53,https://www.youtube.com/watch?v=kwS9wCiXb8A
22501214,kwS9wCiXb8A,basket-logo,486.89,0.1818,36.85,https://www.youtube.com/watch?v=kwS9wCiXb8A
22501214,kwS9wCiXb8A,mid-court-logo,418.42,1.2717,32.41,https://www.youtube.com/watch?v=kwS9wCiXb8A
22501214,kwS9wCiXb8A,side-court-led-logo,528.33,1.9396,29.14,https://www.youtube.com/watch?v=kwS9wCiXb8A
22501214,kwS9wCiXb8A,side-court-logo,84.08,0.8835,23.93,https://www.youtube.com/watch?v=kwS9wCiXb8A
22501214,vKHBi7U5Dgg,back-court-logo,347.6,0.9205,28.49,https://www.youtube.com/watch?v=vKHBi7U5Dgg
22501214,vKHBi7U5Dgg,side-court-led-logo,471.4,2.3592,25.99,https://www.youtube.com/watch?v=vKHBi7U5Dgg
22501214,vKHBi7U5Dgg,basket-logo,397.2,0.1763,40.02,https://www.youtube.com/watch?v=vKHBi7U5Dgg
22501214,vKHBi7U5Dgg,mid-court-logo,404.2,1.2558,28.04,https://www.youtube.com/watch?v=vKHBi7U5Dgg
22501214,vKHBi7U5Dgg,side-court-logo,69.8,0.6212,24.66,https://www.youtube.com/watch?v=vKHBi7U5Dgg
22501214,xWWu8O6TT6Y,mid-court-logo,349.2,1.2018,28.29,https://www.youtube.com/watch?v=xWWu8O6TT6Y
22501214,xWWu8O6TT6Y,side-court-led-logo,441.4,2.4777,27.56,https://www.youtube.com/watch?v=xWWu8O6TT6Y
22501214,xWWu8O6TT6Y,back-court-logo,371.4,1.0468,27.15,https://www.youtube.com/watch?v=xWWu8O6TT6Y
22501214,xWWu8O6TT6Y,basket-logo,409.4,0.1997,40.22,https://www.youtube.com/watch?v=xWWu8O6TT6Y
22501214,xWWu8O6TT6Y,side-court-logo,59.8,0.7566,25.47,https://www.youtube.com/watch?v=xWWu8O6TT6Y
22501214,-O5SDuS3LFM,basket-logo,3.8,0.9904,20.45,https://www.youtube.com/watch?v=-O5SDuS3LFM
22501214,-O5SDuS3LFM,side-court-logo,0.4,1.4812,29.42,https://www.youtube.com/watch?v=-O5SDuS3LFM
22501214,-O5SDuS3LFM,mid-court-logo,0.4,1.7695,12.85,https://www.youtube.com/watch?v=-O5SDuS3LFM
22501214,rWtSe98rDbY,mid-court-logo,229.0,1.5577,30.65,https://www.youtube.com/watch?v=rWtSe98rDbY
22501214,rWtSe98rDbY,side-court-led-logo,295.8,2.5726,28.08,https://www.youtube.com/watch?v=rWtSe98rDbY
22501214,rWtSe98rDbY,back-court-logo,217.0,0.9878,27.01,https://www.youtube.com/watch?v=rWtSe98rDbY
22501214,rWtSe98rDbY,basket-logo,226.2,0.194,36.8,https://www.youtube.com/watch?v=rWtSe98rDbY
22501214,rWtSe98rDbY,side-court-logo,47.2,0.6967,25.79,https://www.youtube.com/watch?v=rWtSe98rDbY
22500354,sQHOLqt735Q,side-court-led-logo,192.99,0.8903,29.05,https://www.youtube.com/watch?v=sQHOLqt735Q
22500354,sQHOLqt735Q,mid-court-logo,522.92,2.5569,32.14,https://www.youtube.com/watch?v=sQHOLqt735Q
22500354,sQHOLqt735Q,basket-logo,490.29,0.1633,31.79,https://www.youtube.com/watch?v=sQHOLqt735Q
22500354,sQHOLqt735Q,side-court-logo,524.72,0.8758,24.86,https://www.youtube.com/watch?v=sQHOLqt735Q
22500354,sQHOLqt735Q,back-court-logo,483.48,1.0866,22.26,https://www.youtube.com/watch?v=sQHOLqt735Q
22500354,jdLRpyMgeQs,mid-court-logo,515.8,2.5716,31.24,https://www.youtube.com/watch?v=jdLRpyMgeQs
22500354,jdLRpyMgeQs,side-court-led-logo,209.0,0.8806,26.85,https://www.youtube.com/watch?v=jdLRpyMgeQs
22500354,jdLRpyMgeQs,side-court-logo,521.6,0.8621,24.48,https://www.youtube.com/watch?v=jdLRpyMgeQs
22500354,jdLRpyMgeQs,back-court-logo,477.8,1.0817,23.53,https://www.youtube.com/watch?v=jdLRpyMgeQs
22500354,jdLRpyMgeQs,basket-logo,484.2,0.1655,33.0,https://www.youtube.com/watch?v=jdLRpyMgeQs
22500354,M0MPHLyrZRI,side-court-logo,126.33,0.8802,24.94,https://www.youtube.com/watch?v=M0MPHLyrZRI
22500354,M0MPHLyrZRI,mid-court-logo,126.53,2.7943,33.21,https://www.youtube.com/watch?v=M0MPHLyrZRI
22500354,M0MPHLyrZRI,side-court-led-logo,51.85,0.9685,29.08,https://www.youtube.com/watch?v=M0MPHLyrZRI
22500354,M0MPHLyrZRI,back-court-logo,113.31,1.096,21.42,https://www.youtube.com/watch?v=M0MPHLyrZRI
22500354,M0MPHLyrZRI,basket-logo,113.11,0.1569,31.0,https://www.youtube.com/watch?v=M0MPHLyrZRI
22500335,sXWQSvkNmk0,side-court-led-logo,368.77,1.3343,32.56,https://www.youtube.com/watch?v=sXWQSvkNmk0
22500335,sXWQSvkNmk0,side-court-logo,503.3,0.7446,26.21,https://www.youtube.com/watch?v=sXWQSvkNmk0
22500335,sXWQSvkNmk0,mid-court-logo,454.65,2.1284,33.13,https://www.youtube.com/watch?v=sXWQSvkNmk0
22500335,sXWQSvkNmk0,back-court-logo,454.25,0.7488,22.94,https://www.youtube.com/watch?v=sXWQSvkNmk0
22500335,sXWQSvkNmk0,basket-logo,468.87,0.192,35.25,https://www.youtube.com/watch?v=sXWQSvkNmk0
22500338,timRUTyQte4,basket-logo,469.8,0.1586,35.05,https://www.youtube.com/watch?v=timRUTyQte4
22500338,timRUTyQte4,side-court-led-logo,245.6,1.0205,31.18,https://www.youtube.com/watch?v=timRUTyQte4
22500338,timRUTyQte4,side-court-logo,498.6,0.4669,27.17,https://www.youtube.com/watch?v=timRUTyQte4
22500338,timRUTyQte4,mid-court-logo,480.4,0.9517,31.32,https://www.youtube.com/watch?v=timRUTyQte4
22500338,timRUTyQte4,back-court-logo,481.8,1.8497,24.15,https://www.youtube.com/watch?v=timRUTyQte4
22500338,RdiV6AT9Tug,side-court-logo,478.8,0.5833,29.75,https://www.youtube.com/watch?v=RdiV6AT9Tug
22500338,RdiV6AT9Tug,mid-court-logo,476.2,1.224,28.97,https://www.youtube.com/watch?v=RdiV6AT9Tug
22500338,RdiV6AT9Tug,side-court-led-logo,250.0,1.7701,25.33,https://www.youtube.com/watch?v=RdiV6AT9Tug
22500338,RdiV6AT9Tug,back-court-logo,396.8,2.4913,34.51,https://www.youtube.com/watch?v=RdiV6AT9Tug
22500338,RdiV6AT9Tug,basket-logo,358.4,0.1964,34.66,https://www.youtube.com/watch?v=RdiV6AT9Tug
22501202,PWtccAqKyM4,basket-logo,476.6,0.1962,35.45,https://www.youtube.com/watch?v=PWtccAqKyM4
22501202,PWtccAqKyM4,side-court-led-logo,494.6,0.9138,30.36,https://www.youtube.com/watch?v=PWtccAqKyM4
22501202,PWtccAqKyM4,back-court-logo,478.8,1.6141,23.34,https://www.youtube.com/watch?v=PWtccAqKyM4
22501202,PWtccAqKyM4,mid-court-logo,461.8,1.9036,32.46,https://www.youtube.com/watch?v=PWtccAqKyM4
22501202,PWtccAqKyM4,side-court-logo,249.4,0.3783,20.68,https://www.youtube.com/watch?v=PWtccAqKyM4
22501202,QSVhYmeRCQs,basket-logo,420.62,0.1778,32.9,https://www.youtube.com/watch?v=QSVhYmeRCQs
22501202,QSVhYmeRCQs,side-court-led-logo,473.87,0.9137,29.01,https://www.youtube.com/watch?v=QSVhYmeRCQs
22501202,QSVhYmeRCQs,back-court-logo,421.82,1.325,21.83,https://www.youtube.com/watch?v=QSVhYmeRCQs
22501202,QSVhYmeRCQs,mid-court-logo,442.04,1.4403,31.11,https://www.youtube.com/watch?v=QSVhYmeRCQs
22501202,QSVhYmeRCQs,side-court-logo,218.82,0.3316,24.27,https://www.youtube.com/watch?v=QSVhYmeRCQs
22501202,RzecnQdQ3uo,basket-logo,476.6,0.1922,35.5,https://www.youtube.com/watch?v=RzecnQdQ3uo
22501202,RzecnQdQ3uo,side-court-led-logo,495.0,0.9337,29.92,https://www.youtube.com/watch?v=RzecnQdQ3uo
22501202,RzecnQdQ3uo,back-court-logo,480.2,1.5866,24.16,https://www.youtube.com/watch?v=RzecnQdQ3uo
22501202,RzecnQdQ3uo,mid-court-logo,464.8,1.8784,32.7,https://www.youtube.com/watch?v=RzecnQdQ3uo
22501202,RzecnQdQ3uo,side-court-logo,284.4,0.3612,22.25,https://www.youtube.com/watch?v=RzecnQdQ3uo
22501202,XvIgfsaaJjI,basket-logo,489.2,0.1924,33.63,https://www.youtube.com/watch?v=XvIgfsaaJjI
22501202,XvIgfsaaJjI,side-court-led-logo,528.0,0.8902,29.14,https://www.youtube.com/watch?v=XvIgfsaaJjI
22501202,XvIgfsaaJjI,back-court-logo,494.6,1.5535,21.61,https://www.youtube.com/watch?v=XvIgfsaaJjI
22501202,XvIgfsaaJjI,mid-court-logo,413.2,2.0222,30.94,https://www.youtube.com/watch?v=XvIgfsaaJjI
22501202,XvIgfsaaJjI,side-court-logo,220.4,0.332,23.1,https://www.youtube.com/watch?v=XvIgfsaaJjI
22501202,Nyny-co7TLw,side-court-led-logo,499.3,0.8931,28.46,https://www.youtube.com/watch?v=Nyny-co7TLw
22501202,Nyny-co7TLw,mid-court-logo,460.46,1.8731,30.11,https://www.youtube.com/watch?v=Nyny-co7TLw
22501202,Nyny-co7TLw,side-court-logo,243.24,0.3456,21.9,https://www.youtube.com/watch?v=Nyny-co7TLw
22501202,Nyny-co7TLw,back-court-logo,455.66,1.5311,25.1,https://www.youtube.com/watch?v=Nyny-co7TLw
22501202,Nyny-co7TLw,basket-logo,448.25,0.1868,35.93,https://www.youtube.com/watch?v=Nyny-co7TLw
22500347,qWq5J9oyL2Y,basket-logo,474.27,0.1861,35.73,https://www.youtube.com/watch?v=qWq5J9oyL2Y
22500347,qWq5J9oyL2Y,side-court-led-logo,449.45,2.3288,31.49,https://www.youtube.com/watch?v=qWq5J9oyL2Y
22500347,qWq5J9oyL2Y,side-court-logo,520.92,1.0451,27.47,https://www.youtube.com/watch?v=qWq5J9oyL2Y
22500347,qWq5J9oyL2Y,mid-court-logo,341.54,1.729,27.66,https://www.youtube.com/watch?v=qWq5J9oyL2Y
22500347,qWq5J9oyL2Y,back-court-logo,490.89,2.1442,24.28,https://www.youtube.com/watch?v=qWq5J9oyL2Y
22500347,8mzqDk40JMA,basket-logo,476.8,0.1825,35.36,https://www.youtube.com/watch?v=8mzqDk40JMA
22500347,8mzqDk40JMA,side-court-led-logo,447.6,2.1126,31.61,https://www.youtube.com/watch?v=8mzqDk40JMA
22500347,8mzqDk40JMA,side-court-logo,518.2,1.0354,27.18,https://www.youtube.com/watch?v=8mzqDk40JMA
22500347,8mzqDk40JMA,mid-court-logo,336.2,1.799,27.84,https://www.youtube.com/watch?v=8mzqDk40JMA
22500347,8mzqDk40JMA,back-court-logo,491.0,2.0673,24.15,https://www.youtube.com/watch?v=8mzqDk40JMA
22500347,re9X6FMua40,mid-court-logo,98.4,1.7411,32.45,https://www.youtube.com/watch?v=re9X6FMua40
22500347,re9X6FMua40,side-court-led-logo,210.2,3.0529,30.63,https://www.youtube.com/watch?v=re9X6FMua40
22500347,re9X6FMua40,side-court-logo,416.6,1.5637,32.02,https://www.youtube.com/watch?v=re9X6FMua40
22500347,re9X6FMua40,basket-logo,424.8,0.3142,40.18,https://www.youtube.com/watch?v=re9X6FMua40
22500347,re9X6FMua40,back-court-logo,434.6,4.3176,30.22,https://www.youtube.com/watch?v=re9X6FMua40
22500378,Q2cDmhhQE3A,basket-logo,536.2,0.2253,36.16,https://www.youtube.com/watch?v=Q2cDmhhQE3A
22500378,Q2cDmhhQE3A,mid-court-logo,517.6,2.3185,36.4,https://www.youtube.com/watch?v=Q2cDmhhQE3A
22500378,Q2cDmhhQE3A,back-court-logo,542.2,2.065,24.01,https://www.youtube.com/watch?v=Q2cDmhhQE3A
22500378,Q2cDmhhQE3A,side-court-led-logo,238.8,0.821,35.0,https://www.youtube.com/watch?v=Q2cDmhhQE3A
22500378,Q2cDmhhQE3A,side-court-logo,3.4,0.0991,34.06,https://www.youtube.com/watch?v=Q2cDmhhQE3A
22500378,UtdOF7Ce2K0,basket-logo,559.16,0.2166,37.68,https://www.youtube.com/watch?v=UtdOF7Ce2K0
22500378,UtdOF7Ce2K0,mid-court-logo,550.55,2.3787,34.9,https://www.youtube.com/watch?v=UtdOF7Ce2K0
22500378,UtdOF7Ce2K0,back-court-logo,564.76,1.9473,25.33,https://www.youtube.com/watch?v=UtdOF7Ce2K0
22500378,UtdOF7Ce2K0,side-court-led-logo,285.89,0.9019,33.68,https://www.youtube.com/watch?v=UtdOF7Ce2K0
22500378,UtdOF7Ce2K0,side-court-logo,6.41,0.1125,38.74,https://www.youtube.com/watch?v=UtdOF7Ce2K0
22500378,YfGB5fWIBZQ,mid-court-logo,463.2,2.3482,30.65,https://www.youtube.com/watch?v=YfGB5fWIBZQ
22500378,YfGB5fWIBZQ,side-court-led-logo,307.8,1.0213,30.15,https://www.youtube.com/watch?v=YfGB5fWIBZQ
22500378,YfGB5fWIBZQ,back-court-logo,442.8,1.9133,30.96,https://www.youtube.com/watch?v=YfGB5fWIBZQ
22500378,YfGB5fWIBZQ,basket-logo,431.0,0.2037,42.22,https://www.youtube.com/watch?v=YfGB5fWIBZQ
22500378,YfGB5fWIBZQ,side-court-logo,0.8,0.1284,48.83,https://www.youtube.com/watch?v=YfGB5fWIBZQ
22500378,8HOjI9UQSgE,basket-logo,402.4,0.2028,42.05,https://www.youtube.com/watch?v=8HOjI9UQSgE
22500378,8HOjI9UQSgE,mid-court-logo,454.8,2.3161,30.45,https://www.youtube.com/watch?v=8HOjI9UQSgE
22500378,8HOjI9UQSgE,back-court-logo,419.4,1.8707,31.3,https://www.youtube.com/watch?v=8HOjI9UQSgE
22500378,8HOjI9UQSgE,side-court-led-logo,302.8,1.0862,30.28,https://www.youtube.com/watch?v=8HOjI9UQSgE
22500378,8HOjI9UQSgE,side-court-logo,3.4,0.1063,45.47,https://www.youtube.com/watch?v=8HOjI9UQSgE
22500378,b4H83G6w-kQ,basket-logo,449.0,0.1985,41.51,https://www.youtube.com/watch?v=b4H83G6w-kQ
22500378,b4H83G6w-kQ,side-court-led-logo,354.0,1.194,31.95,https://www.youtube.com/watch?v=b4H83G6w-kQ
22500378,b4H83G6w-kQ,mid-court-logo,500.6,2.2765,30.92,https://www.youtube.com/watch?v=b4H83G6w-kQ
22500378,b4H83G6w-kQ,back-court-logo,467.0,1.8049,30.85,https://www.youtube.com/watch?v=b4H83G6w-kQ
22500378,b4H83G6w-kQ,side-court-logo,4.0,0.1217,25.63,https://www.youtube.com/watch?v=b4H83G6w-kQ
22500378,Dbj1Rf27cnE,basket-logo,261.8,0.206,43.63,https://www.youtube.com/watch?v=Dbj1Rf27cnE
22500378,Dbj1Rf27cnE,mid-court-logo,273.4,2.2152,31.19,https://www.youtube.com/watch?v=Dbj1Rf27cnE
22500378,Dbj1Rf27cnE,back-court-logo,266.0,1.8796,31.41,https://www.youtube.com/watch?v=Dbj1Rf27cnE
22500378,Dbj1Rf27cnE,side-court-led-logo,170.4,0.8783,31.31,https://www.youtube.com/watch?v=Dbj1Rf27cnE
22500378,Dbj1Rf27cnE,side-court-logo,3.0,1.6595,29.57,https://www.youtube.com/watch?v=Dbj1Rf27cnE
22500378,7WL-X-jE4YY,basket-logo,220.6,0.1898,43.86,https://www.youtube.com/watch?v=7WL-X-jE4YY
22500378,7WL-X-jE4YY,back-court-logo,226.0,1.756,33.13,https://www.youtube.com/watch?v=7WL-X-jE4YY
22500378,7WL-X-jE4YY,side-court-led-logo,176.8,1.0092,27.84,https://www.youtube.com/watch?v=7WL-X-jE4YY
22500378,7WL-X-jE4YY,mid-court-logo,249.4,2.3204,29.4,https://www.youtube.com/watch?v=7WL-X-jE4YY
22500378,7WL-X-jE4YY,side-court-logo,0.6,0.0797,30.76,https://www.youtube.com/watch?v=7WL-X-jE4YY
22500378,D5frCZLZhqc,basket-logo,415.0,0.2033,43.14,https://www.youtube.com/watch?v=D5frCZLZhqc
22500378,D5frCZLZhqc,mid-court-logo,440.0,2.4727,29.44,https://www.youtube.com/watch?v=D5frCZLZhqc
22500378,D5frCZLZhqc,side-court-led-logo,293.8,1.012,27.18,https://www.youtube.com/watch?v=D5frCZLZhqc
22500378,D5frCZLZhqc,back-court-logo,418.6,1.8658,32.23,https://www.youtube.com/watch?v=D5frCZLZhqc
22500378,D5frCZLZhqc,side-court-logo,1.8,0.1358,45.95,https://www.youtube.com/watch?v=D5frCZLZhqc
22500378,w7WK2Wtf0Oc,basket-logo,321.4,0.2059,41.56,https://www.youtube.com/watch?v=w7WK2Wtf0Oc
22500378,w7WK2Wtf0Oc,back-court-logo,328.0,1.8922,29.54,https://www.youtube.com/watch?v=w7WK2Wtf0Oc
22500378,w7WK2Wtf0Oc,mid-court-logo,286.4,2.0105,29.33,https://www.youtube.com/watch?v=w7WK2Wtf0Oc
22500378,w7WK2Wtf0Oc,side-court-led-logo,212.4,1.0567,29.54,https://www.youtube.com/watch?v=w7WK2Wtf0Oc
22500378,w7WK2Wtf0Oc,side-court-logo,2.4,0.1231,40.76,https://www.youtube.com/watch?v=w7WK2Wtf0Oc
22500378,X69yNZ2-LIQ,mid-court-logo,334.0,2.3318,29.74,https://www.youtube.com/watch?v=X69yNZ2-LIQ
22500378,X69yNZ2-LIQ,side-court-led-logo,219.6,0.9852,27.76,https://www.youtube.com/watch?v=X69yNZ2-LIQ
22500378,X69yNZ2-LIQ,back-court-logo,320.6,1.8529,33.79,https://www.youtube.com/watch?v=X69yNZ2-LIQ
22500378,X69yNZ2-LIQ,basket-logo,306.8,0.1966,45.2,https://www.youtube.com/watch?v=X69yNZ2-LIQ
22500378,X69yNZ2-LIQ,side-court-logo,1.6,0.1474,46.5,https://www.youtube.com/watch?v=X69yNZ2-LIQ
22500362,q5WhqF-5vq8,side-court-led-logo,506.2,2.0826,34.19,https://www.youtube.com/watch?v=q5WhqF-5vq8
22500362,q5WhqF-5vq8,basket-logo,491.2,0.1948,34.55,https://www.youtube.com/watch?v=q5WhqF-5vq8
22500362,q5WhqF-5vq8,mid-court-logo,525.0,1.9563,32.91,https://www.youtube.com/watch?v=q5WhqF-5vq8
22500362,q5WhqF-5vq8,side-court-logo,530.8,0.8678,23.9,https://www.youtube.com/watch?v=q5WhqF-5vq8
22500362,q5WhqF-5vq8,back-court-logo,501.2,1.5562,23.69,https://www.youtube.com/watch?v=q5WhqF-5vq8
22500362,4f5RtRx7thU,basket-logo,530.93,0.2072,35.7,https://www.youtube.com/watch?v=4f5RtRx7thU
22500362,4f5RtRx7thU,side-court-logo,572.77,0.8521,23.25,https://www.youtube.com/watch?v=4f5RtRx7thU
22500362,4f5RtRx7thU,side-court-led-logo,538.94,1.7245,32.84,https://www.youtube.com/watch?v=4f5RtRx7thU
22500362,4f5RtRx7thU,back-court-logo,536.14,1.5829,25.8,https://www.youtube.com/watch?v=4f5RtRx7thU
22500362,4f5RtRx7thU,mid-court-logo,559.16,1.9362,31.74,https://www.youtube.com/watch?v=4f5RtRx7thU
22500362,dPwUkpiKy1k,side-court-logo,529.53,0.8355,23.57,https://www.youtube.com/watch?v=dPwUkpiKy1k
22500362,dPwUkpiKy1k,mid-court-logo,522.72,1.9082,29.84,https://www.youtube.com/watch?v=dPwUkpiKy1k
22500362,dPwUkpiKy1k,side-court-led-logo,507.71,2.0766,30.73,https://www.youtube.com/watch?v=dPwUkpiKy1k
22500362,dPwUkpiKy1k,back-court-logo,473.47,1.544,27.7,https://www.youtube.com/watch?v=dPwUkpiKy1k
22500362,dPwUkpiKy1k,basket-logo,451.25,0.2117,36.79,https://www.youtube.com/watch?v=dPwUkpiKy1k
22500362,ZYwzXcwsPA8,side-court-led-logo,445.2,2.2864,31.51,https://www.youtube.com/watch?v=ZYwzXcwsPA8
22500362,ZYwzXcwsPA8,basket-logo,383.8,0.2052,37.31,https://www.youtube.com/watch?v=ZYwzXcwsPA8
22500362,ZYwzXcwsPA8,side-court-logo,467.8,0.8834,23.81,https://www.youtube.com/watch?v=ZYwzXcwsPA8
22500362,ZYwzXcwsPA8,mid-court-logo,453.4,2.1722,30.31,https://www.youtube.com/watch?v=ZYwzXcwsPA8
22500362,ZYwzXcwsPA8,back-court-logo,403.0,1.7012,28.6,https://www.youtube.com/watch?v=ZYwzXcwsPA8
22500361,PDX4-KigsB8,basket-logo,479.6,0.2471,33.99,https://www.youtube.com/watch?v=PDX4-KigsB8
22500361,PDX4-KigsB8,side-court-led-logo,399.4,1.6067,33.01,https://www.youtube.com/watch?v=PDX4-KigsB8
22500361,PDX4-KigsB8,mid-court-logo,401.2,2.0279,31.51,https://www.youtube.com/watch?v=PDX4-KigsB8
22500361,PDX4-KigsB8,back-court-logo,489.0,1.6573,22.93,https://www.youtube.com/watch?v=PDX4-KigsB8
22500361,PDX4-KigsB8,side-court-logo,507.6,1.0565,24.96,https://www.youtube.com/watch?v=PDX4-KigsB8
22500361,Jf7vuYpX6yA,side-court-logo,541.54,0.993,24.26,https://www.youtube.com/watch?v=Jf7vuYpX6yA
22500361,Jf7vuYpX6yA,mid-court-logo,462.06,2.0488,30.56,https://www.youtube.com/watch?v=Jf7vuYpX6yA
22500361,Jf7vuYpX6yA,side-court-led-logo,459.06,1.4095,31.29,https://www.youtube.com/watch?v=Jf7vuYpX6yA
22500361,Jf7vuYpX6yA,back-court-logo,515.32,1.5754,25.55,https://www.youtube.com/watch?v=Jf7vuYpX6yA
22500361,Jf7vuYpX6yA,basket-logo,505.91,0.2386,36.35,https://www.youtube.com/watch?v=Jf7vuYpX6yA
22500361,gu4suq4DIN4,side-court-led-logo,442.6,1.1851,32.58,https://www.youtube.com/watch?v=gu4suq4DIN4
22500361,gu4suq4DIN4,basket-logo,507.2,0.2411,35.38,https://www.youtube.com/watch?v=gu4suq4DIN4
22500361,gu4suq4DIN4,side-court-logo,524.6,0.9914,23.26,https://www.youtube.com/watch?v=gu4suq4DIN4
22500361,gu4suq4DIN4,back-court-logo,515.2,1.6079,24.1,https://www.youtube.com/watch?v=gu4suq4DIN4
22500361,gu4suq4DIN4,mid-court-logo,441.2,2.0185,31.58,https://www.youtube.com/watch?v=gu4suq4DIN4
22500361,W6vXCc0Eolc,basket-logo,287.2,0.233,38.16,https://www.youtube.com/watch?v=W6vXCc0Eolc
22500361,W6vXCc0Eolc,mid-court-logo,261.2,2.2371,28.53,https://www.youtube.com/watch?v=W6vXCc0Eolc
22500361,W6vXCc0Eolc,side-court-led-logo,269.8,2.688,29.06,https://www.youtube.com/watch?v=W6vXCc0Eolc
22500361,W6vXCc0Eolc,side-court-logo,290.6,0.9583,23.59,https://www.youtube.com/watch?v=W6vXCc0Eolc
22500361,W6vXCc0Eolc,back-court-logo,292.4,1.7607,27.13,https://www.youtube.com/watch?v=W6vXCc0Eolc
22500361,u7HMHZb_B6Q,basket-logo,415.0,0.2279,37.54,https://www.youtube.com/watch?v=u7HMHZb_B6Q
22500361,u7HMHZb_B6Q,back-court-logo,431.6,1.5812,27.48,https://www.youtube.com/watch?v=u7HMHZb_B6Q
22500361,u7HMHZb_B6Q,side-court-logo,459.0,0.9389,24.52,https://www.youtube.com/watch?v=u7HMHZb_B6Q
22500361,u7HMHZb_B6Q,mid-court-logo,418.0,1.9803,30.05,https://www.youtube.com/watch?v=u7HMHZb_B6Q
22500361,u7HMHZb_B6Q,side-court-led-logo,413.4,1.5307,31.11,https://www.youtube.com/watch?v=u7HMHZb_B6Q
22501215,D6iBe1QOqGo,basket-logo,516.72,0.2728,37.64,https://www.youtube.com/watch?v=D6iBe1QOqGo
22501215,D6iBe1QOqGo,mid-court-logo,424.02,1.9085,28.18,https://www.youtube.com/watch?v=D6iBe1QOqGo
22501215,D6iBe1QOqGo,back-court-logo,525.73,2.1782,26.14,https://www.youtube.com/watch?v=D6iBe1QOqGo
22501215,D6iBe1QOqGo,side-court-led-logo,254.85,1.4135,28.63,https://www.youtube.com/watch?v=D6iBe1QOqGo
22501215,D6iBe1QOqGo,side-court-logo,525.73,0.6898,26.79,https://www.youtube.com/watch?v=D6iBe1QOqGo
22501215,FzgHsGitVDs,basket-logo,600.0,0.2734,36.97,https://www.youtube.com/watch?v=FzgHsGitVDs
22501215,FzgHsGitVDs,back-court-logo,609.81,2.2088,25.71,https://www.youtube.com/watch?v=FzgHsGitVDs
22501215,FzgHsGitVDs,mid-court-logo,488.69,1.937,28.53,https://www.youtube.com/watch?v=FzgHsGitVDs
22501215,FzgHsGitVDs,side-court-led-logo,287.29,1.4572,29.12,https://www.youtube.com/watch?v=FzgHsGitVDs
22501215,FzgHsGitVDs,side-court-logo,621.02,0.6852,27.2,https://www.youtube.com/watch?v=FzgHsGitVDs
22501215,hF2rzf4XnHQ,side-court-logo,498.5,0.6797,26.67,https://www.youtube.com/watch?v=hF2rzf4XnHQ
22501215,hF2rzf4XnHQ,mid-court-logo,395.8,1.9407,27.39,https://www.youtube.com/watch?v=hF2rzf4XnHQ
22501215,hF2rzf4XnHQ,side-court-led-logo,261.06,1.4956,26.7,https://www.youtube.com/watch?v=hF2rzf4XnHQ
22501215,hF2rzf4XnHQ,basket-logo,465.07,0.2714,38.21,https://www.youtube.com/watch?v=hF2rzf4XnHQ
22501215,hF2rzf4XnHQ,back-court-logo,474.47,2.1651,27.33,https://www.youtube.com/watch?v=hF2rzf4XnHQ
22501215,84FJDfKE2Ms,basket-logo,518.8,0.2778,37.98,https://www.youtube.com/watch?v=84FJDfKE2Ms
22501215,84FJDfKE2Ms,mid-court-logo,413.4,1.9545,27.71,https://www.youtube.com/watch?v=84FJDfKE2Ms
22501215,84FJDfKE2Ms,back-court-logo,528.8,2.2312,26.05,https://www.youtube.com/watch?v=84FJDfKE2Ms
22501215,84FJDfKE2Ms,side-court-logo,527.6,0.6969,26.55,https://www.youtube.com/watch?v=84FJDfKE2Ms
22501215,84FJDfKE2Ms,side-court-led-logo,250.4,1.3852,28.97,https://www.youtube.com/watch?v=84FJDfKE2Ms
