game_id,title,url,video_id,channel,duration,view_count,like_count,comment_count
22500184,Philadelphia 76ers vs Toronto Raptors FULLGAME Qtr Nov 08.2025 Highlights | NBA HIGHLIGHT,https://www.youtube.com/watch?v=BTmMFGT_XCc,BTmMFGT_XCc,Mây Trắng Review,765,1528,11,
22500184,Philadelphia 76ers vs Toronto Raptors 1st Qtr Nov 08.2025 Highlights | NBA HIGHLIGHT,https://www.youtube.com/watch?v=gMVVwgpt1A8,gMVVwgpt1A8,Mây Trắng Review,520,1216,4,
22500183,"Dallas Mavericks vs Washington Wizards Full Game Highlights - November 8, 2025 | NBA Season",https://www.youtube.com/watch?v=UgArZasdgtk,UgArZasdgtk,GAMETIME HIGHLIGHTS,574,83108,741,88.0
22500183,"Dallas Mavericks vs Washington Wizards - FULL GAME HIGHLIGHTS | November 8, 2025 NBA Season",https://www.youtube.com/watch?v=4kHLbB_cuyc,4kHLbB_cuyc,Ximo Pierto,583,12472,105,13.0
22500183,Dallas Mavericks vs Washington Wizards | Full Game Highlights | November 8 | 2025-26 NBA Season,https://www.youtube.com/watch?v=hdKrTQdAi6M,hdKrTQdAi6M,The CCB Network,623,2490,53,1.0
22500183,Dallas Mavericks vs Washington Wizards Full Game Highlights | Nov 8 | 2026 NBA Season,https://www.youtube.com/watch?v=4GdjubnM4ig,4GdjubnM4ig,Hooper Highlights,592,2143,84,
22500183,Washington Wizards vs Dallas Mavericks 1st Qtr Nov 08. 2025 Highlights | NBA hightlight,https://www.youtube.com/watch?v=RaomPK4MjT4,RaomPK4MjT4,Mây Trắng Review,571,1621,8,
22500183,Naji Marshall Dropped 30 Points | Dallas Mavericks Team Highlights vs the Wizards (11/8/2025),https://www.youtube.com/watch?v=aYPmW5vlRgY,aYPmW5vlRgY,PandaHank41,585,4450,151,31.0
22500173,"Indiana Pacers vs Brooklyn Nets Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=mmQGWV2R-Ls,mmQGWV2R-Ls,GAMETIME HIGHLIGHTS,575,30061,361,27.0
22500173,Brooklyn Nets vs Indiana Pacers | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=kZXu4jCJWwI,kZXu4jCJWwI,The CCB Network,634,1690,40,4.0
22500173,Indiana Pacers vs Brooklyn Nets Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=LnuQU3HJ5tQ,LnuQU3HJ5tQ,Hooper Highlights,591,1293,49,
22500209,"Boston Celtics vs Philadelphia 76ers Full Game Highlights - November 11, 2025 | NBA Season",https://www.youtube.com/watch?v=gT_kuv13FNw,gT_kuv13FNw,GAMETIME HIGHLIGHTS,576,178001,1878,101.0
22500209,"Boston Celtics vs Philadelphia 76ers - FULL GAME HIGHLIGHTS | November 11, 2025 NBA Season",https://www.youtube.com/watch?v=3V6btVdCbKw,3V6btVdCbKw,Ximo Pierto,553,3222,93,5.0
22500209,Boston Celtics vs Philadelphia 76ers | Full Game Highlights | November 11 | 2025-26 NBA Season,https://www.youtube.com/watch?v=MH3Ku8X-yzY,MH3Ku8X-yzY,The CCB Network,610,8240,155,2.0
22500209,Boston Celtics vs Philadelphia 76ers Full Game Highlights | Nov 11 | 2026 NBA Season,https://www.youtube.com/watch?v=FVcjbirXVFo,FVcjbirXVFo,Hooper Highlights,596,2602,96,7.0
22500209,Boston Celtics vs Philadelphia 76ers Full 4th Qtr P2 Highlights | Nov 11 | 2025 NBA Highlights,https://www.youtube.com/watch?v=qQB6wt0Dkdk,qQB6wt0Dkdk,Lakers Dynasty Highlights,447,34856,107,4.0
22500209,Boston Celtics vs Philadelphia 76ers Full 1st Qtr Highlights | Nov 11 | 2025 NBA Highlights,https://www.youtube.com/watch?v=xSOvBGbRmh4,xSOvBGbRmh4,Lakers Dynasty Highlights,527,9800,38,4.0
22500209,Boston Celtics vs Philadelphia 76ers Full 4th Qtr Highlights | Nov 11 | 2025 NBA Highlights,https://www.youtube.com/watch?v=n4Gdd4IFyFI,n4Gdd4IFyFI,Lakers Dynasty Highlights,509,7165,23,1.0
22500209,Boston Celtics vs Philadelphia 76ers Full 3rd Qtr P2 Highlights | Nov 11 | 2025 NBA Highlights,https://www.youtube.com/watch?v=Cl0pOhjsFws,Cl0pOhjsFws,Lakers Dynasty Highlights,442,2148,2,
22500209,Boston Celtics vs Philadelphia 76ers Full 2nd Qtr P2 Highlights | Nov 11 | 2025 NBA Highlights,https://www.youtube.com/watch?v=wTGgb-iYIAQ,wTGgb-iYIAQ,Lakers Dynasty Highlights,527,3410,12,
22500174,"Boston Celtics vs Washington Wizards Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=0YdimZZ8q7E,0YdimZZ8q7E,GAMETIME HIGHLIGHTS,568,68485,789,41.0
22500174,Washington Wizards vs Boston Celtics | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=7ZHdgoJ-f9w,7ZHdgoJ-f9w,The CCB Network,624,3402,77,1.0
22500174,Boston Celtics vs Washington Wizards Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=qSt2gjq_mFY,qSt2gjq_mFY,Hooper Highlights,599,1924,68,
22500174,Boston Celtics vs Washington Wizards 1st Qtr Nov 05. 2025 Highlights | NBA highlight,https://www.youtube.com/watch?v=LaImmrIjXQY,LaImmrIjXQY,Mây Trắng Review,683,2515,11,
22500178,"Denver Nuggets vs Miami Heat Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=wf9fi3gR3bo,wf9fi3gR3bo,GAMETIME HIGHLIGHTS,531,124284,1190,94.0
22500178,"Miami Heat vs Denver Nuggets - FULL GAME HIGHLIGHTS | November 5, 2025 NBA Season",https://www.youtube.com/watch?v=k8ui3wFOAKE,k8ui3wFOAKE,Ximo Pierto,568,81724,671,48.0
22500178,Miami Heat vs Denver Nuggets | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=I6rn87deXf4,I6rn87deXf4,The CCB Network,626,6771,112,1.0
22500030,"Toronto Raptors vs Atlanta Hawks Full Game Highlights - November 7, 2025 | NBA Season",https://www.youtube.com/watch?v=PQ3Bj7qZxgI,PQ3Bj7qZxgI,GAMETIME HIGHLIGHTS,551,26098,315,19.0
22500030,"Toronto Raptors vs Atlanta Hawks - FULL GAME HIGHLIGHTS | November 7, 2025 NBA Cup",https://www.youtube.com/watch?v=0JmxBBzm3cc,0JmxBBzm3cc,Ximo Pierto,573,8132,80,17.0
22500030,"Toronto Raptors vs Atlanta Hawks - Full Team Highlights | NBA Cup Game | Nov 7, 2025",https://www.youtube.com/watch?v=D1jRvWGqTas,D1jRvWGqTas,Raptors Nation,575,15118,192,19.0
22500030,Toronto Raptors vs Atlanta Hawks Full Game Highlights | Nov 7 | 2026 NBA Season,https://www.youtube.com/watch?v=Gw5zb2TYMxE,Gw5zb2TYMxE,Hooper Highlights,598,1286,51,1.0
22500030,Toronto Raptors vs Atlanta Hawks | Full Game Highlights | November 7 | 2025-26 NBA Season,https://www.youtube.com/watch?v=DNSZ69iQ6JM,DNSZ69iQ6JM,The CCB Network,634,1899,52,2.0
22500030,"Toronto Raptors vs Atlanta Hawks - First Half Highlights | NBA Cup Game | Nov 7, 2025",https://www.youtube.com/watch?v=eRwLWMZw3tY,eRwLWMZw3tY,Raptors Nation,175,2502,20,9.0
22500035,"Milwaukee Bucks vs Chicago Bulls Full Game Highlights - November 7, 2025 | NBA Season",https://www.youtube.com/watch?v=1IvPfP4ZKEo,1IvPfP4ZKEo,GAMETIME HIGHLIGHTS,581,160724,1610,85.0
22500035,"Chicago Bulls vs Milwaukee Bucks - FULL GAME HIGHLIGHTS | November 7, 2025 NBA Cup",https://www.youtube.com/watch?v=5qbjLrqCggw,5qbjLrqCggw,Ximo Pierto,576,81802,629,64.0
22500035,Chicago Bulls vs Milwaukee Bucks | Full Game Highlights | November 7 | 2025-26 NBA Season,https://www.youtube.com/watch?v=zjFSFNscWvw,zjFSFNscWvw,The CCB Network,623,8148,151,6.0
22500035,Chicago Bulls vs Milwaukee Bucks Full Game Highlights | Nov 7 | 2026 NBA Season,https://www.youtube.com/watch?v=kbHvvg-qABY,kbHvvg-qABY,Hooper Highlights,599,2998,135,7.0
22500035,Chicago Bulls at Milwaukee Bucks (11/07/25) | Game Highlights | CHSN Bulls,https://www.youtube.com/watch?v=s-7Mrz1dVT4,s-7Mrz1dVT4,Chicago Sports Network,119,3486,18,3.0
22500168,"New Orleans Pelicans vs Charlotte Hornets Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=qq_Q3y1qrFw,qq_Q3y1qrFw,GAMETIME HIGHLIGHTS,567,44963,530,31.0
22500168,Charlotte Hornets vs New Orleans Pelicans | Full Game Highlights | Nov 4 | 2025-26 NBA Season,https://www.youtube.com/watch?v=ax-RP6t2H-Q,ax-RP6t2H-Q,The CCB Network,601,3127,71,3.0
22500168,Charlotte Hornets vs New Orleans Pelicans Full Game Highlights | Nov 4 | 2026 NBA Season,https://www.youtube.com/watch?v=MBUzk9wz4xU,MBUzk9wz4xU,Hooper Highlights,596,1387,62,2.0
22500177,"Dallas Mavericks vs New Orleans Pelicans Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=tpHCJxWMS_I,tpHCJxWMS_I,GAMETIME HIGHLIGHTS,533,167112,1384,269.0
22500177,New Orleans Pelicans vs Dallas Mavericks | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=vKHiMX9PL64,vKHiMX9PL64,The CCB Network,624,5958,105,7.0
22500177,Dallas Mavericks vs New Orleans Pelicans Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=411FG_9AaDA,411FG_9AaDA,Hooper Highlights,592,3072,115,4.0
22500170,"Oklahoma City Thunder vs Los Angeles Clippers Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=N7OSycgh0Hk,N7OSycgh0Hk,GAMETIME HIGHLIGHTS,561,268847,2528,273.0
22500170,"Oklahoma City Thunder vs Los Angeles Clippers - FULL GAME HIGHLIGHTS | November 4, 2025 NBA Season",https://www.youtube.com/watch?v=yiarKi3A5_0,yiarKi3A5_0,Ximo Pierto,576,50030,510,30.0
22500170,"OKC Thunder vs Los Angeles Clippers Full Game Highlights | Nov 4, 2025 | FreeDawkins",https://www.youtube.com/watch?v=I8xTPtUgC40,I8xTPtUgC40,FreeDawkins,578,27587,1103,50.0
22500162,"Denver Nuggets vs Sacramento Kings Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=WewqMd8SGdA,WewqMd8SGdA,GAMETIME HIGHLIGHTS,578,208122,1968,159.0
22500162,Sacramento Kings vs Denver Nuggets | Full Game Highlights | Nov 3 | 2025-26 NBA Season,https://www.youtube.com/watch?v=uRHFLl50vs0,uRHFLl50vs0,The CCB Network,619,9204,128,3.0
22500162,Sacramento Kings vs Denver Nuggets Full Game Highlights | Nov 3 | 2026 NBA Season ,https://www.youtube.com/watch?v=8GvR-7U73qk,8GvR-7U73qk,Hooper Highlights,596,3869,137,5.0
22500166,"Atlanta Hawks vs Orlando Magic Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=nPtGKV__uio,nPtGKV__uio,GAMETIME HIGHLIGHTS,566,81484,703,44.0
22500166,Orlando Magic vs Atlanta Hawks | Full Game Highlights | Nov 4 | 2025-26 NBA Season,https://www.youtube.com/watch?v=RSsIsq_6Nrs,RSsIsq_6Nrs,The CCB Network,638,2820,61,3.0
22500166,Orlando Magic vs Atlanta Hawks Full Game Highlights | Nov 4 | 2026 NBA Season,https://www.youtube.com/watch?v=Mqykz9kEdcg,Mqykz9kEdcg,Hooper Highlights,593,1554,71,1.0
22500175,"New York Knicks vs Minnesota Timberwolves - FULL GAME HIGHLIGHTS | November 5, 2025 NBA Season",https://www.youtube.com/watch?v=6WcOztOSK0k,6WcOztOSK0k,Ximo Pierto,567,59572,622,23.0
22500175,"New York Knicks vs Minnesota Timberwolves Full Game Highlights | Nov 5, 2025 | FreeDawkins",https://www.youtube.com/watch?v=-Hz12VZN1Zc,-Hz12VZN1Zc,FreeDawkins,603,13657,709,12.0
22500175,Minnesota Timberwolves vs New York Knicks | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=-X0bjJ9wuwA,-X0bjJ9wuwA,The CCB Network,632,33051,320,14.0
22500175,New York Knicks vs Minnesota Timberwolves Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=aEgBh6eGeOA,aEgBh6eGeOA,Hooper Highlights,593,3071,112,1.0
22500179,"Los Angeles Lakers vs San Antonio Spurs Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=K8EXW5h-g-A,K8EXW5h-g-A,GAMETIME HIGHLIGHTS,578,1055537,9976,833.0
22500179,"Los Angeles Lakers vs San Antonio Spurs - FULL GAME HIGHLIGHTS | November 5, 2025 NBA Season",https://www.youtube.com/watch?v=How51vlzEjI,How51vlzEjI,Ximo Pierto,575,330134,2426,172.0
22500179,"Los Angeles Lakers vs San Antonio Spurs Full Game Highlights | Nov 5, 2025 | FreeDawkins",https://www.youtube.com/watch?v=VIIKcMhutZc,VIIKcMhutZc,,648,100529,3755,235.0
22500179,"Lakers vs Spurs | Lakers Highlights | November 5, 2025",https://www.youtube.com/watch?v=Fd3qgZgSW8g,Fd3qgZgSW8g,LakeShow Highlights,600,194180,5196,608.0
22500179,"Lakers vs Spurs | Lakers Highlights | November 5th, 2025",https://www.youtube.com/watch?v=LhfA6R_uZWM,LhfA6R_uZWM,Lakers GametimeTV,563,12896,275,23.0
22500182,"Los Angeles Clippers vs Phoenix Suns Full Game Highlights - November 6, 2025 | NBA Season",https://www.youtube.com/watch?v=TdWXcCRJOHI,TdWXcCRJOHI,GAMETIME HIGHLIGHTS,579,255914,2307,131.0
22500182,"Los Angeles Clippers vs Phoenix Suns - FULL GAME HIGHLIGHTS | November 6, 2025 NBA Season",https://www.youtube.com/watch?v=yeElfHaPoyE,yeElfHaPoyE,Ximo Pierto,555,34477,360,20.0
22500182,Los Angeles Clippers vs Phoenix Suns | Full Game Highlights | November 6 | 2025-26 NBA Season,https://www.youtube.com/watch?v=XocS2VOxzFU,XocS2VOxzFU,The CCB Network,626,4288,90,1.0
22500182,LA Clippers vs Phoenix Suns Full Game Highlights | Nov 6 | 2026 NBA Season,https://www.youtube.com/watch?v=XfcL4dly9aw,XfcL4dly9aw,Hooper Highlights,596,3661,133,5.0
22500182,Phoenix Suns vs Los Angeles Clippers FULLGAME Qtr Nov 06.2025 Highlights | NBA HIGHLIGHT,https://www.youtube.com/watch?v=ooAkmvoy2As,ooAkmvoy2As,Mây Trắng Review,797,1438,6,
22500032,"Houston Rockets vs San Antonio Spurs Full Game Highlights - November 7, 2025 | NBA Season",https://www.youtube.com/watch?v=bsSC1CZDTqo,bsSC1CZDTqo,GAMETIME HIGHLIGHTS,579,589325,5238,367.0
22500032,"San Antonio Spurs vs Houston Rockets Full Game Highlights | Nov 7, 2025 | FreeDawkins",https://www.youtube.com/watch?v=HWOQqXdRSPc,HWOQqXdRSPc,,600,57822,1912,107.0
22500032,Houston Rockets vs San Antonio Spurs Full Game Highlights | Nov 7 | 2026 NBA Season,https://www.youtube.com/watch?v=NbKC5qn5AHg,NbKC5qn5AHg,Hooper Highlights,596,4592,174,6.0
22500032,"Houston Rockets vs San Antonio Spurs - FULL GAME HIGHLIGHTS | November 7, 2025 NBA Cup",https://www.youtube.com/watch?v=151Adw2GSzE,151Adw2GSzE,Ximo Pierto,569,129189,1005,66.0
22500032,Houston Rockets vs San Antonio Spurs | Full Game Highlights | November 7 | 2025-26 NBA Season,https://www.youtube.com/watch?v=6frRQeHM2S8,6frRQeHM2S8,The CCB Network,613,4422,95,6.0
22500032,"FlightReacts To ROCKETS at SPURS | FULL GAME HIGHLIGHTS | November 7, 2025!",https://www.youtube.com/watch?v=gKmK-lYkwAE,gKmK-lYkwAE,NotYourAverageFlight,804,140250,5056,160.0
22500157,"Milwaukee Bucks vs Indiana Pacers Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=MFFneYpFyec,MFFneYpFyec,GAMETIME HIGHLIGHTS,562,161258,2151,179.0
22500157,Milwaukee Bucks vs Indiana Pacers | Full Game Highlights | Nov 3 | 2025-26 NBA Season,https://www.youtube.com/watch?v=mgSLXAgy2mA,mgSLXAgy2mA,The CCB Network,645,3350,80,9.0
22500157,Milwaukee Bucks vs Indiana Pacers Full Game Highlights | Nov 3 | 2026 NBA Season,https://www.youtube.com/watch?v=WWWJSHkdia4,WWWJSHkdia4,Hooper Highlights,595,3095,140,6.0
22500176,"Houston Rockets vs Memphis Grizzlies Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=9zBnnobYXK8,9zBnnobYXK8,GAMETIME HIGHLIGHTS,578,250929,1980,172.0
22500176,"Houston Rockets vs Memphis Grizzlies Full Game Highlights | Nov 5, 2025 | FreeDawkins",https://www.youtube.com/watch?v=zxHr5fQlBZI,zxHr5fQlBZI,FreeDawkins,594,19159,820,22.0
22500176,Houston Rockets vs Memphis Grizzlies | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=Okie-vmVhZo,Okie-vmVhZo,The CCB Network,629,4986,110,8.0
22500176,"Houston Rockets vs Memphis Grizzlies - FULL GAME HIGHLIGHTS | November 5, 2025 NBA Season",https://www.youtube.com/watch?v=lpZHK9biDR8,lpZHK9biDR8,Ximo Pierto,556,97432,751,47.0
22500176,Houston Rockets vs Memphis Grizzlies Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=BSYih0sxEyc,BSYih0sxEyc,Hooper Highlights,592,3238,116,2.0
22500161,"Memphis Grizzlies vs Detroit Pistons Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=pztT1h1gzQc,pztT1h1gzQc,GAMETIME HIGHLIGHTS,563,73836,807,61.0
22500161,Detroit Pistons vs Memphis Grizzlies | Full Game Highlights | Nov 3 | 2025-26 NBA Season,https://www.youtube.com/watch?v=_Oq5eNVlp4g,_Oq5eNVlp4g,The CCB Network,587,3772,61,2.0
22500161,Memphis Grizzlies vs Detroit Pistons Full Game Highlights | Nov 3 | 2026 NBA Season,https://www.youtube.com/watch?v=NKl_0a_S3oI,NKl_0a_S3oI,Hooper Highlights,599,2275,89,2.0
22500164,"Los Angeles Clippers vs Miami Heat Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=iJh-Zonq660,iJh-Zonq660,GAMETIME HIGHLIGHTS,579,158057,1462,164.0
22500164,"Los Angeles Clippers vs Miami Heat - FULL GAME HIGHLIGHTS | November 3, 2025 NBA Season",https://www.youtube.com/watch?v=wjpVHf6uw80,wjpVHf6uw80,Ximo Pierto,565,56928,471,39.0
22500164,LA Clippers vs Miami Heat Full Game Highlights | Nov 3 | 2026 NBA Season,https://www.youtube.com/watch?v=ZcPgrew8BsE,ZcPgrew8BsE,Hooper Highlights,591,3350,127,3.0
22500169,"Golden State Warriors vs Phoenix Suns Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=2WGTvsGPRxc,2WGTvsGPRxc,GAMETIME HIGHLIGHTS,557,491816,5340,171.0
22500169,"Golden State Warriors vs Phoenix Suns Full Game Highlights | Nov 4, 2025 | FreeDawkins",https://www.youtube.com/watch?v=WFaEMKIMBFU,WFaEMKIMBFU,,578,90898,3691,77.0
22500169,"Golden State Warriors vs Phoenix Suns - FULL GAME HIGHLIGHTS | November 4, 2025 NBA Season",https://www.youtube.com/watch?v=smQiOvGvRjM,smQiOvGvRjM,Ximo Pierto,576,146456,1237,27.0
22500169,Phoenix Suns vs Golden State Warriors | Full Game Highlights | Nov 4 | 2025-26 NBA Season,https://www.youtube.com/watch?v=EQRWQ8K6fiw,EQRWQ8K6fiw,The CCB Network,636,7775,166,2.0
22500156,"Minnesota Timberwolves vs Brooklyn Nets Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=67ZcvJQgljk,67ZcvJQgljk,GAMETIME HIGHLIGHTS,574,42522,466,21.0
22500156,Minnesota Timberwolves vs Brooklyn Nets | Full Game Highlights | Nov 3 | 2025-26 NBA Season,https://www.youtube.com/watch?v=mI_YjJjSeYQ,mI_YjJjSeYQ,The CCB Network,638,3859,56,1.0
22500156,Minnesota Timberwolves vs Brooklyn Nets Full Game Highlights | Nov 3 | 2026 NBA Season,https://www.youtube.com/watch?v=11dGhtaXkaY,11dGhtaXkaY,Hooper Highlights,598,1658,80,
22500171,"Philadelphia 76ers vs Cleveland Cavaliers - FULL GAME HIGHLIGHTS | November 5, 2025 NBA Season",https://www.youtube.com/watch?v=ztgaw1MRUKs,ztgaw1MRUKs,Ximo Pierto,564,42195,374,44.0
22500171,Cleveland Cavaliers vs Philadelphia 76ers Full Game Highlights | Nov 5 | 2026 NBA Season,https://www.youtube.com/watch?v=-Uk7DEtL678,-Uk7DEtL678,Hooper Highlights,596,2862,106,2.0
22500171,Philadelphia 76ers vs Cleveland Cavaliers | Full Game Highlights | Nov 5 | 2025-26 NBA Season,https://www.youtube.com/watch?v=toGsFKpi_Y0,toGsFKpi_Y0,The CCB Network,644,4762,107,4.0
22500171,"Cleveland Cavaliers vs Philadelphia 76ers Full Game Highlights - November 5, 2025 | NBA Season",https://www.youtube.com/watch?v=9bzLWf_uQbs,9bzLWf_uQbs,GAMETIME HIGHLIGHTS,550,98617,1044,37.0
22500171,Cleveland Cavaliers vs Philadelphia 76ers 1st Qtr Nov 05. 2025 Highlights | NBA hightlight,https://www.youtube.com/watch?v=mM26l916GqM,mM26l916GqM,Mây Trắng Review,562,2824,13,
22500171,Cleveland Cavaliers vs Philadelphia 76ers 2nd Qtr Nov 05.2025 Highlights | NBA hightlight,https://www.youtube.com/watch?v=CNnlNc4EBrQ,CNnlNc4EBrQ,Mây Trắng Review,585,2372,9,
22500151,"Cleveland Cavaliers vs Atlanta Hawks Full Game Highlights - November 2, 2025 | NBA Season",https://www.youtube.com/watch?v=jIWtvvrrhTA,jIWtvvrrhTA,GAMETIME HIGHLIGHTS,541,57881,660,23.0
22500151,"Atlanta Hawks vs Cleveland Cavaliers - FULL GAME HIGHLIGHTS | November 2, 2025 NBA Season",https://www.youtube.com/watch?v=FvpY90jdb2c,FvpY90jdb2c,Ximo Pierto,569,49723,492,38.0
22500159,"New York Knicks vs Washington Wizards - FULL GAME HIGHLIGHTS | November 3, 2025 NBA Season",https://www.youtube.com/watch?v=zOM96UJxtDU,zOM96UJxtDU,Ximo Pierto,566,30163,281,14.0
22500159,"New York Knicks vs Washington Wizards Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=mUpxKDh7aKY,mUpxKDh7aKY,GAMETIME HIGHLIGHTS,568,43976,545,18.0
22500159,Washington Wizards vs New York Knicks | Full Game Highlights | Nov 3 | 2025-26 NBA Season,https://www.youtube.com/watch?v=9X6oubACp6w,9X6oubACp6w,The CCB Network,624,2393,62,
22500165,"Milwaukee Bucks vs Toronto Raptors Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=saK0ivOgwzU,saK0ivOgwzU,GAMETIME HIGHLIGHTS,582,99351,1010,45.0
22500165,Milwaukee Bucks vs Toronto Raptors | Full Game Highlights | Nov 4 | 2025-26 NBA Season,https://www.youtube.com/watch?v=NxzJj7TVjqY,NxzJj7TVjqY,The CCB Network,631,6632,121,5.0
22500165,"4K | Milwaukee Bucks vs Toronto Raptors - FULL GAME HIGHLIGHTS | November 4, 2025 NBA Season",https://www.youtube.com/watch?v=FESp3xvN76M,FESp3xvN76M,Ximo Pierto,562,35861,294,20.0
22500165,"Toronto Raptors vs Milwaukee Bucks - Full Team Highlights | Nov 4, 2025",https://www.youtube.com/watch?v=vjyeGeoqI5g,vjyeGeoqI5g,Raptors Nation,581,9065,183,16.0
22500148,"Oklahoma City Thunder vs New Orleans Pelicans Full Game Highlights - November 2, 2025 | NBA Season",https://www.youtube.com/watch?v=LHxdM9T2BN4,LHxdM9T2BN4,GAMETIME HIGHLIGHTS,568,161949,1451,140.0
22500148,"New Orleans Pelicans vs Oklahoma City Thunder - FULL GAME HIGHLIGHTS | November 2, 2025 NBA Season",https://www.youtube.com/watch?v=U-PPdtI8WkE,U-PPdtI8WkE,Ximo Pierto,561,28014,238,22.0
22500148,New Orleans Pelicans vs Oklahoma City Thunder | Full Game Highlights | Nov 2 | 2025-26 NBA Season,https://www.youtube.com/watch?v=MWUqrTEnzJk,MWUqrTEnzJk,The CCB Network,646,5341,110,2.0
22500163,"Los Angeles Lakers vs Portland Trail Blazers Full Game Highlights - November 3, 2025 | NBA Season",https://www.youtube.com/watch?v=ZdOv5cQzjak,ZdOv5cQzjak,GAMETIME HIGHLIGHTS,554,629892,6325,739.0
22500163,"Los Angeles Lakers vs Portland Trail Blazers Full Game Highlights | Nov 3, 2025 | FreeDawkins",https://www.youtube.com/watch?v=_BTHyp72UPs,_BTHyp72UPs,,579,65913,2573,166.0
22500163,"Los Angeles Lakers vs Portland Trail Blazers - FULL GAME HIGHLIGHTS | November 3, 2025 NBA Season",https://www.youtube.com/watch?v=eumprr5L0SI,eumprr5L0SI,Ximo Pierto,565,85114,775,82.0
22500163,"Lakers vs Trail Blazers | Lakers Highlights | November 3, 2025",https://www.youtube.com/watch?v=4FAosZHsw30,4FAosZHsw30,LakeShow Highlights,599,224599,5473,583.0
22500153,"New York Knicks vs Chicago Bulls Full Game Highlights - November 2, 2025 | NBA Season",https://www.youtube.com/watch?v=seoC5TpTSPA,seoC5TpTSPA,GAMETIME HIGHLIGHTS,581,149093,1328,109.0
22500153,"Chicago Bulls vs New York Knicks - FULL GAME HIGHLIGHTS | November 2, 2025 NBA Season",https://www.youtube.com/watch?v=VM9Ru1JffP0,VM9Ru1JffP0,Ximo Pierto,575,32485,300,10.0
22500153,Chicago Bulls vs New York Knicks | Full Game Highlights | Nov 2 | 2025-26 NBA Season,https://www.youtube.com/watch?v=TsUXVxXF_po,TsUXVxXF_po,The CCB Network,590,3297,64,3.0
22500153,Chicago Bulls vs New York Knicks Full Game Highlights | Nov 2 | 2026 NBA Season,https://www.youtube.com/watch?v=rIg_-puXKRU,rIg_-puXKRU,Hooper Highlights,588,3198,143,
22500167,"Philadelphia 76ers vs Chicago Bulls - FULL GAME HIGHLIGHTS | November 4, 2025 NBA Season",https://www.youtube.com/watch?v=BLlrTZY5C0k,BLlrTZY5C0k,Ximo Pierto,572,77924,870,110.0
22500167,"Philadelphia 76ers vs Chicago Bulls Full Game Highlights - November 4, 2025 | NBA Season",https://www.youtube.com/watch?v=jFdJ_Ko_z0M,jFdJ_Ko_z0M,GAMETIME HIGHLIGHTS,572,185043,2470,217.0
22500167,Philadelphia 76ers vs Chicago Bulls | Full Game Highlights | Nov 4 | 2025-26 NBA Season,https://www.youtube.com/watch?v=IwaR1SJh-LM,IwaR1SJh-LM,The CCB Network,629,5220,158,11.0
22500167,Philadelphia 76ers vs Chicago Bulls Full Game Highlights | Nov 4 | 2026 NBA Season,https://www.youtube.com/watch?v=-oN5bseWHp8,-oN5bseWHp8,Hooper Highlights,599,2961,135,9.0
22500167,Chicago Bulls vs Philadelphia 76ers FULLGAME Qtr Nov 04.2025 Highlights | NBA hightlight,https://www.youtube.com/watch?v=YgINJlZ4AHs,YgINJlZ4AHs,Mây Trắng Review,795,1802,7,
