"game_id","title","url","video_id","channel","duration","view_count","like_count","comment_count"
22500420,"Portland Trail Blazers vs Orlando Magic | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=n4gGy5XSDD4","n4gGy5XSDD4","The CCB Network",633,1452,39,""
22500423,"Miami Heat vs Atlanta Hawks Full Game Highlights – December 26, 2025 | NBA Season","https://www.youtube.com/watch?v=fSLyYkYg2Fc","fSLyYkYg2Fc","GAMETIME HIGHLIGHTS",591,38125,429,49.0
22500423,"Miami Heat vs Atlanta Hawks | Full Game Highlights | December 26 | 2025-26 NBA Season","https://www.youtube.com/watch?v=9v08m-YNQhU","9v08m-YNQhU","The CCB Network",630,2734,61,1.0
22500425,"Toronto Raptors vs Washington Wizards Full Game Highlights – December 26, 2025 | NBA Season","https://www.youtube.com/watch?v=QQSi5Ab_wsw","QQSi5Ab_wsw","GAMETIME HIGHLIGHTS",580,13946,221,8
22500425,"Toronto Raptors vs Washington Wizards - Full Team Highlights | Dec 26, 2025","https://www.youtube.com/watch?v=BQevfUHQurY","BQevfUHQurY","Raptors Nation",557,4588,49,28
22500421,"Detroit Pistons vs Sacramento Kings Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=e6Zbg5Xz2gI","e6Zbg5Xz2gI","GAMETIME HIGHLIGHTS",586,54611,576,28
22500421,"Detroit Pistons vs Sacramento Kings | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=bzbJz1CbVxs","bzbJz1CbVxs","The CCB Network",626,3186,68,5
22500416,"New York Knicks vs Minnesota Timberwolves Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=uG4saUqCmaM","uG4saUqCmaM","GAMETIME HIGHLIGHTS",550,112503,1266,63.0
22500416,"New York Knicks vs Minnesota Timberwolves Full Game Highlights | Dec 23 | 2026 NBA Season","https://www.youtube.com/watch?v=mFbQVh_ZUak","mFbQVh_ZUak","Hooper Highlights",594,2449,102,""
22500412,"Cleveland Cavaliers vs New Orleans Pelicans Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=3GcgHcw_tTE","3GcgHcw_tTE","GAMETIME HIGHLIGHTS",550,19480,304,14
22500412,"New Orleans Pelicans vs Cleveland Cavaliers Full Game Highlights | Dec 23 | 2026 NBA Season","https://www.youtube.com/watch?v=F4nYdtiioWg","F4nYdtiioWg","Hooper Highlights",588,1090,48,2
22500417,"San Antonio Spurs vs Oklahoma City Thunder Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=Oz9mpnwsYDU","Oz9mpnwsYDU","GAMETIME HIGHLIGHTS",579,605471,6640,691
22500417,"San Antonio Spurs vs OKC Thunder Full Game Highlights | Dec 23, 2025 | FreeDawkins","https://www.youtube.com/watch?v=pGIEodgwqY0","pGIEodgwqY0","FreeDawkins",612,66363,2121,233
22500417,"San Antonio Spurs vs Oklahoma City Thunder | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=xBb5I23MkG4","xBb5I23MkG4","The CCB Network",615,11495,191,6
22500419,"Memphis Grizzlies vs Utah Jazz Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=A5pa8rMZBTo","A5pa8rMZBTo","GAMETIME HIGHLIGHTS",582,25565,281,16
22500419,"Memphis Grizzlies vs Utah Jazz | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=Xnj7gYdiXiE","Xnj7gYdiXiE","The CCB Network",621,1658,38,2
22500410,"Philadelphia 76ers vs Brooklyn Nets Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=2MFmXcufluk","2MFmXcufluk","GAMETIME HIGHLIGHTS",582,37267,489,37
22500410,"Brooklyn Nets vs Philadelphia 76ers Full Game Highlights | Dec 23 | 2026 NBA Season","https://www.youtube.com/watch?v=cUy4wKukjvI","cUy4wKukjvI","Hooper Highlights",590,1156,45,1
22500410,"Philadelphia 76ers vs Brooklyn Nets | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=jtK01l2U2Qw","jtK01l2U2Qw","The CCB Network",622,2592,54,2
22500013,"Denver Nuggets vs Minnesota Timberwolves Full Game Highlights – December 25, 2025 | NBA Christmas","https://www.youtube.com/watch?v=KgXiqNun_KI","KgXiqNun_KI","GAMETIME HIGHLIGHTS",584,413975,4575,699.0
22500013,"Denver Nuggets vs Minnesota Timberwolves Full Game Highlights | Dec 25, 2025 | FreeDawkins","https://www.youtube.com/watch?v=8oQ1EaD6ug0","8oQ1EaD6ug0","FreeDawkins",692,28382,1076,76.0
22500013,"Minnesota Timberwolves vs Denver Nuggets Full Game Highlights | Dec 25 | 2025 NBA Christmas","https://www.youtube.com/watch?v=B_5nnp0xaIY","B_5nnp0xaIY","Hooper Highlights",571,4331,186,12.0
22500411,"Atlanta Hawks vs Chicago Bulls Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=WO0iQ6Dfouc","WO0iQ6Dfouc","GAMETIME HIGHLIGHTS",589,31328,467,54.0
22500411,"Chicago Bulls vs Atlanta Hawks Full Game Highlights | Dec 23 | 2026 NBA Season","https://www.youtube.com/watch?v=EdN9AIwJ8zI","EdN9AIwJ8zI","Hooper Highlights",596,1247,57,1.0
22500411,"Atlanta Hawks vs Chicago Bulls | Full Game Highlights | December 23 | 2025-26 NBA Season","https://www.youtube.com/watch?v=F7DtAYIL8f4","F7DtAYIL8f4","The CCB Network",628,2138,44,""
22500422,"Houston Rockets vs Los Angeles Clippers Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=FpSCz-UG7_Y","FpSCz-UG7_Y","GAMETIME HIGHLIGHTS",550,165436,1400,191
22500422,"Houston Rockets vs LA Clippers Full Game Highlights | Dec 23 | 2026 NBA Season","https://www.youtube.com/watch?v=h8NYKAt5BVA","h8NYKAt5BVA","Hooper Highlights",588,2711,96,3
22500422,"Houston Rockets vs Los Angeles Clippers - FULL GAME HIGHLIGHTS | December 23, 2025","https://www.youtube.com/watch?v=sV46wyMzW8I","sV46wyMzW8I","Ximo Pierto",572,4428,105,4
22500414,"Toronto Raptors vs Miami Heat Full Game Highlights – December 23, 2025 | NBA Season","https://www.youtube.com/watch?v=j6hruWo9v1Q","j6hruWo9v1Q","GAMETIME HIGHLIGHTS",581,17723,275,14
22500414,"Toronto Raptors vs Miami Heat - Full Team Highlights | Dec 23, 2025","https://www.youtube.com/watch?v=lV861fJKedE","lV861fJKedE","Raptors Nation",582,17822,190,26
22500414,"Toronto Raptors vs Miami Heat - First Half Team Highlights | Dec 23, 2025","https://www.youtube.com/watch?v=JpoojfxuydE","JpoojfxuydE","Raptors Nation",246,2850,20,4
22500402,"Cleveland Cavaliers vs Charlotte Hornets Full Game Highlights – December 22, 2025 | NBA Season","https://www.youtube.com/watch?v=GMGhRQkBH2w","GMGhRQkBH2w","GAMETIME HIGHLIGHTS",587,39235,511,26.0
22500402,"Charlotte Hornets vs Cleveland Cavaliers Full Game Highlights | Dec 22 | 2026 NBA Season","https://www.youtube.com/watch?v=N4l5B_uhVXg","N4l5B_uhVXg","Hooper Highlights",594,1205,62,""
22500012,"Los Angeles Lakers vs Houston Rockets Full Game Highlights – December 25, 2025 | NBA Christmas","https://www.youtube.com/watch?v=dzmo-vRlw9M","dzmo-vRlw9M","GAMETIME HIGHLIGHTS",571,566805,3857,714.0
22500012,"Los Angeles Lakers vs Houston Rockets Full Game Highlights | Dec 25 | 2025 NBA Highlights","https://www.youtube.com/watch?v=GvcWUtSglSY","GvcWUtSglSY","Lakers Dynasty Highlights",560,9880,38,1.0
22500012,"Los Angeles Lakers vs Houston Rockets Full Game Highlights | Dec 25, 2025 | FreeDawkins","https://www.youtube.com/watch?v=zeDxgHFSpj4","zeDxgHFSpj4","FreeDawkins",606,72389,1634,145.0
22500400,"Minnesota Timberwolves vs Milwaukee Bucks Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=qe5fqHXUQ2Q","qe5fqHXUQ2Q","GAMETIME HIGHLIGHTS",589,105096,1072,35
22500400,"Minnesota Timberwolves vs Milwaukee Bucks | Full Game Highlights | December 21 | 2025-26 NBA Season","https://www.youtube.com/watch?v=TmvMtk9AW8Q","TmvMtk9AW8Q","The CCB Network",628,3726,73,2
22500403,"Boston Celtics vs Indiana Pacers Full Game Highlights – December 22, 2025 | NBA Season","https://www.youtube.com/watch?v=gZCdOPVvtGU","gZCdOPVvtGU","GAMETIME HIGHLIGHTS",585,86845,915,44
22500403,"Boston Celtics vs Indiana Pacers | Full Game Highlights | December 22 | 2025-26 NBA Season","https://www.youtube.com/watch?v=1FoqzNGlb-c","1FoqzNGlb-c","The CCB Network",624,7767,145,3
22500403,"Boston Celtics vs Indiana Pacers Full Game Highlights | Dec 22 | 2026 NBA Season","https://www.youtube.com/watch?v=7HduSwai79o","7HduSwai79o","Hooper Highlights",593,1597,61,1
22500408,"Detroit Pistons vs Portland Trail Blazers Full Game Highlights – December 22, 2025 | NBA Season","https://www.youtube.com/watch?v=5BnTEw9CQtc","5BnTEw9CQtc","GAMETIME HIGHLIGHTS",581,43360,512,18.0
22500408,"Detroit Pistons vs Portland Trail Blazers | Full Game Highlights | December 22 | 2025-26 NBA Season","https://www.youtube.com/watch?v=GHiTTlGqEzw","GHiTTlGqEzw","The CCB Network",620,1502,41,1.0
22500408,"Detroit Pistons vs Portland Trail Blazers Full Game Highlights | Dec 22 | 2026 NBA Season","https://www.youtube.com/watch?v=jBjjHBwfYOs","jBjjHBwfYOs","Hooper Highlights",596,1490,47,""
22500404,"Dallas Mavericks vs New Orleans Pelicans Full Game Highlights – December 22, 2025 | NBA Season","https://www.youtube.com/watch?v=ncTLIXM3PyM","ncTLIXM3PyM","GAMETIME HIGHLIGHTS",591,145348,1111,74.0
22500404,"Dallas Mavericks vs New Orleans Pelicans - FULL GAME HIGHLIGHTS | December 22, 2025 NBA Season","https://www.youtube.com/watch?v=ZhSJezzjv20","ZhSJezzjv20","Ximo Pierto",577,2733,61,1.0
22500404,"Dallas Mavericks vs New Orleans Pelicans Full Game Highlights | Dec 22, 2025 | FreeDawkins","https://www.youtube.com/watch?v=-FfX38RgciI","-FfX38RgciI","FreeDawkins",602,23418,510,44.0
22500391,"Memphis Grizzlies vs Washington Wizards Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=OoGEEFec8Gs","OoGEEFec8Gs","GAMETIME HIGHLIGHTS",593,23297,293,9
22500393,"Orlando Magic vs Utah Jazz Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=Oz6bw9fVJzQ","Oz6bw9fVJzQ","GAMETIME HIGHLIGHTS",585,31248,370,24
22500398,"New York Knicks vs Miami Heat Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=ZaRrTD3ngao","ZaRrTD3ngao","GAMETIME HIGHLIGHTS",585,78840,810,29
22500398,"New York Knicks vs Miami Heat Full Game Highlights | Dec 21, 2025 | FreeDawkins","https://www.youtube.com/watch?v=EbVYkK0hO6E","EbVYkK0hO6E","FreeDawkins",591,12261,366,10
22500397,"Toronto Raptors vs Brooklyn Nets Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=EO0JsVZhq5Q","EO0JsVZhq5Q","GAMETIME HIGHLIGHTS",581,20556,287,13
22500397,"Toronto Raptors vs Brooklyn Nets - Full Team Highlights | Dec 21, 2025","https://www.youtube.com/watch?v=mvNs2OaXMtE","mvNs2OaXMtE","Raptors Nation",583,4495,49,11
22500011,"Golden State Warriors vs Dallas Mavericks Full Game Highlights – December 25, 2025 | NBA Christmas","https://www.youtube.com/watch?v=vqaRCTh4Fdo","vqaRCTh4Fdo","GAMETIME HIGHLIGHTS",584,451268,3663,166
22500011,"Golden State Warriors vs Dallas Mavericks Full Game Highlights | Dec 25, 2025 | FreeDawkins","https://www.youtube.com/watch?v=eJlxrQZ5T5E","eJlxrQZ5T5E","FreeDawkins",644,113874,3526,160
22500011,"Golden State Warriors vs Dallas Mavericks Full Game Highlights | Dec 25 | 2025 NBA Christmas","https://www.youtube.com/watch?v=WFSNrDAQj9Y","WFSNrDAQj9Y","Hooper Highlights",596,3811,133,4
22500011,"WARRIORS vs MAVERICKS FULL GAME HIGHLIGHTS DECEMBER 25, 2025 NBA HIGHLIGHTS TODAY","https://www.youtube.com/watch?v=mbLV4ZOOMJo","mbLV4ZOOMJo","Ecalz90 Sports Simulation",844,9312,6,2
22500394,"Portland Trail Blazers vs Sacramento Kings Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=RSU5EMWkoPM","RSU5EMWkoPM","GAMETIME HIGHLIGHTS",587,38703,444,26
22500394,"Portland Trail Blazers vs Sacramento Kings | Full Game Highlights | December 20 | 2025-26 NBA Season","https://www.youtube.com/watch?v=quKzHEQ32n8","quKzHEQ32n8","The CCB Network",627,1870,46,1
22500370,"San Antonio Spurs vs Washington Wizards Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=PTSp1yrBQnU","PTSp1yrBQnU","GAMETIME HIGHLIGHTS",576,160154,1642,123
22500372,"New York Knicks vs Indiana Pacers Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=lfJPA4ylq98","lfJPA4ylq98","GAMETIME HIGHLIGHTS",582,47226,574,39
22500380,"Portland Trail Blazers vs Sacramento Kings Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=RN123SUUCFw","RN123SUUCFw","GAMETIME HIGHLIGHTS",579,43140,529,72
22500010,"Oklahoma City Thunder vs San Antonio Spurs Full Game Highlights – December 25, 2025 | NBA Season","https://www.youtube.com/watch?v=1zIvDzkBnro","1zIvDzkBnro","GAMETIME HIGHLIGHTS",559,497722,5341,759
22500010,"Oklahoma City Thunder vs San Antonio Spurs | Full Game Highlights | December 25 | 2025-26 NBA Season","https://www.youtube.com/watch?v=Sa8Lq84M4VU","Sa8Lq84M4VU","The CCB Network",598,11838,157,2
22500010,"FlightReacts To SPURS at THUNDER | FULL GAME HIGHLIGHTS | December 25, 2025!","https://www.youtube.com/watch?v=iKA_tPgtkMQ","iKA_tPgtkMQ","NotYourAverageFlight",877,158903,6546,260
22500010,"San Antonio Spurs vs Oklahoma City Thunder Full Game Highlights | Dec 25, 2025 | FreeDawkins","https://www.youtube.com/watch?v=4C566mTbZLM","4C566mTbZLM","FreeDawkins",570,53591,1769,228
22500010,"San Antonio Spurs vs Oklahoma City Thunder - FULL GAME HIGHLIGHTS | December 25, 2025","https://www.youtube.com/watch?v=cPJf2h37zbc","cPJf2h37zbc","PlayCut Network",561,11689,78,2
22500396,"Atlanta Hawks vs Chicago Bulls Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=-LorfO1RdQ8","-LorfO1RdQ8","GAMETIME HIGHLIGHTS",574,49121,622,56
22500396,"Chicago Bulls vs Atlanta Hawks - FULL GAME HIGHLIGHTS | December 21, 2025 NBA Season","https://www.youtube.com/watch?v=FoGEOS8AoiA","FoGEOS8AoiA","Ximo Pierto",576,1740,47,3
22500396,"Atlanta Hawks vs Chicago Bulls | Full Game Highlights | December 21 | 2025-26 NBA Season","https://www.youtube.com/watch?v=82WZvmawGaA","82WZvmawGaA","The CCB Network",613,2733,61,1
22500396,"302 TOTAL POINTS 🤯 | Chicago Bulls vs. Atlanta Hawks - Game Highlights (12/21/25)","https://www.youtube.com/watch?v=_MJNhfhkx_Y","_MJNhfhkx_Y","Chicago Sports Network",119,1525,8,2
22500009,"New York Knicks vs Cleveland Cavaliers Full Game Highlights – December 25, 2025 | NBA Christmas","https://www.youtube.com/watch?v=OCXYgmAMuXE","OCXYgmAMuXE","GAMETIME HIGHLIGHTS",592,120510,1374,148
22500009,"New York Knicks vs Cleveland Cavaliers Full Game Highlights | Dec 25, 2025 | FreeDawkins","https://www.youtube.com/watch?v=us9KjcBl_0w","us9KjcBl_0w","FreeDawkins",653,20670,729,59
22500009,"New York Knicks vs Cleveland Cavaliers Full Game Highlights | Dec 25 | 2025 NBA Christmas","https://www.youtube.com/watch?v=K-dcmcx79j4","K-dcmcx79j4","Hooper Highlights",595,1682,78,2
22500009,"INTENSE ENDING 😳 | Cavs vs Knicks | Dec 25, 2025","https://www.youtube.com/watch?v=O0r_GD_9-9g","O0r_GD_9-9g","House of Highlights",90,40543,369,61
22500009,"FlightReacts To CAVALIERS at KNICKS | FULL GAME HIGHLIGHTS | December 25, 2025!","https://www.youtube.com/watch?v=4MDxlxdw5lY","4MDxlxdw5lY","NotYourAverageFlight",889,78564,3416,112
22500389,"Indiana Pacers vs New Orleans Pelicans Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=MDQT29zU-_U","MDQT29zU-_U","GAMETIME HIGHLIGHTS",587,14091,231,7.0
22500389,"Indiana Pacers vs New Orleans Pelicans Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=xfCcSPpfnRY","xfCcSPpfnRY","GAMETIME HIGHLIGHTS",586,62460,660,22.0
22500390,"Detroit Pistons vs Charlotte Hornets Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=nFDOsORFV-c","nFDOsORFV-c","GAMETIME HIGHLIGHTS",589,43039,536,25.0
22500390,"Charlotte Hornets vs Detroit Pistons Full Game Highlights | Dec 20 | 2026 NBA Season","https://www.youtube.com/watch?v=CYasOB6W504","CYasOB6W504","Hooper Highlights",596,1458,52,1.0
22500390,"Detroit Pistons vs Charlotte Hornets | Full Game Highlights | December 20 | 2025-26 NBA Season","https://www.youtube.com/watch?v=3-_yexX75Mo","3-_yexX75Mo","The CCB Network",628,2298,54,""
22500384,"Cleveland Cavaliers vs Chicago Bulls Full Game Highlights – December 19, 2025 | NBA Season","https://www.youtube.com/watch?v=eXf_zh-QcMI","eXf_zh-QcMI","GAMETIME HIGHLIGHTS",592,40727,566,35.0
22500384,"Chicago Bulls vs Cleveland Cavaliers Full Game Highlights | Dec 19 | 2026 NBA Season","https://www.youtube.com/watch?v=y90kfjSP3co","y90kfjSP3co","Hooper Highlights",580,1375,63,""
22500383,"San Antonio Spurs vs Atlanta Hawks Full Game Highlights – December 19, 2025 | NBA Season","https://www.youtube.com/watch?v=e_uqzrAh5VQ","e_uqzrAh5VQ","GAMETIME HIGHLIGHTS",583,252510,2268,138.0
22500383,"San Antonio Spurs vs Atlanta Hawks Full Game Highlights | Dec 19 | 2026 NBA Season","https://www.youtube.com/watch?v=9iXKIs26T08","9iXKIs26T08","Hooper Highlights",590,2854,103,3.0
22500406,"Oklahoma City Thunder vs Memphis Grizzlies Full Game Highlights – December 22, 2025 | NBA Season","https://www.youtube.com/watch?v=iH-7ObU14GU","iH-7ObU14GU","GAMETIME HIGHLIGHTS",575,146305,1245,112.0
22500406,"Oklahoma City Thunder vs Memphis Grizzlies - FULL GAME HIGHLIGHTS | December 22, 2025 NBA Season","https://www.youtube.com/watch?v=4WH_6TaHDK0","4WH_6TaHDK0","Ximo Pierto",568,2983,75,3.0
22500406,"Oklahoma City Thunder vs Memphis Grizzlies Full Game Highlights | Dec 22 | 2026 NBA Season","https://www.youtube.com/watch?v=5DSVdxrk9Qo","5DSVdxrk9Qo","Hooper Highlights",574,2041,72,""
22500406,"Oklahoma City Thunder vs Memphis Grizzlies | Full Game Highlights | December 22 | 2025-26 NBA Season","https://www.youtube.com/watch?v=QyFr9Ds0P5E","QyFr9Ds0P5E","The CCB Network",614,3600,66,2.0
22500406,"Oklahoma City Thunder vs Memphis Grizzlies Full Game Highlights 1st Qtr| Dec 22 |2025 NBA Highlights","https://www.youtube.com/watch?v=b3G4V_ywQeI","b3G4V_ywQeI","Lakers Dynasty Highlights",497,14944,60,1.0
22500406,"Grizzlies vs Oklahoma City Thunder Full Game Highlights 1st Qtr P2 | Dec 22 |2025 NBA Highlights","https://www.youtube.com/watch?v=Q6slKxN0oW0","Q6slKxN0oW0","Lakers Dynasty Highlights",414,9658,36,1.0
22500377,"Denver Nuggets vs Orlando Magic Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=dx79YhbrC6Q","dx79YhbrC6Q","GAMETIME HIGHLIGHTS",589,145410,1509,124.0
22500371,"Atlanta Hawks vs Charlotte Hornets Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=LO0CsmSUz9k","LO0CsmSUz9k","GAMETIME HIGHLIGHTS",581,52576,744,53
22500401,"Houston Rockets vs Sacramento Kings Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=ogR4wF30hpU","ogR4wF30hpU","GAMETIME HIGHLIGHTS",572,243881,2291,366
22500401,"Houston Rockets vs Sacramento Kings Full Game Highlights | Dec 21, 2025 | FreeDawkins","https://www.youtube.com/watch?v=huF3TBuenUA","huF3TBuenUA","FreeDawkins",688,41023,1201,92
22500401,"Houston Rockets vs Sacramento Kings Full Game Highlights | Dec 21 | 2026 NBA Season","https://www.youtube.com/watch?v=5b0VggqniwQ","5b0VggqniwQ","Hooper Highlights",598,2978,118,5
22500401,"INSANE OT ENDING 😱 Rockets vs Kings 🔥 December 21, 2025","https://www.youtube.com/watch?v=uWIXNPxMrIM","uWIXNPxMrIM","House of Highlights",90,26542,258,60
22500399,"San Antonio Spurs vs Washington Wizards Full Game Highlights – December 21, 2025 | NBA Season","https://www.youtube.com/watch?v=VIJY55yh8ik","VIJY55yh8ik","GAMETIME HIGHLIGHTS",582,187183,1785,91
22500399,"San Antonio Spurs vs Washington Wizards Full Game Highlights | Dec 21, 2025 | FreeDawkins","https://www.youtube.com/watch?v=cZj-_sa-0FQ","cZj-_sa-0FQ","FreeDawkins",588,13430,404,15
22500399,"San Antonio Spurs vs Washington Wizards - FULL GAME HIGHLIGHTS | December 21, 2025 NBA Season","https://www.youtube.com/watch?v=5hGLcTsSXTg","5hGLcTsSXTg","Ximo Pierto",582,2520,69,3
22500399,"San Antonio Spurs vs Washington Wizards | Full Game Highlights | December 21 | 2025-26 NBA Season","https://www.youtube.com/watch?v=dYFve8ezFo4","dYFve8ezFo4","The CCB Network",622,5216,106,1
22500376,"Dallas Mavericks vs Detroit Pistons Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=JobvZ2zncfM","JobvZ2zncfM","GAMETIME HIGHLIGHTS",591,162595,1694,151
22500376,"FlightReacts To PISTONS at MAVERICKS | FULL GAME HIGHLIGHTS | December 18, 2025","https://www.youtube.com/watch?v=y4wzhF9uCec","y4wzhF9uCec","nonmaliceowl",865,21661,710,18
22500369,"Oklahoma City Thunder vs Los Angeles Clippers Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=GRV7O0k6CwA","GRV7O0k6CwA","GAMETIME HIGHLIGHTS",579,134420,1317,132
22500386,"Houston Rockets vs Denver Nuggets Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=8dMTx_7BSjs","8dMTx_7BSjs","GAMETIME HIGHLIGHTS",589,294926,2372,209
22500386,"Denver Nuggets vs Houston Rockets Full Game Highlights | Dec 20, 2025 | FreeDawkins","https://www.youtube.com/watch?v=joUpuBCZQ2U","joUpuBCZQ2U","FreeDawkins",582,25710,723,43
22500386,"Houston Rockets vs Denver Nuggets - FULL GAME HIGHLIGHTS | December 20, 2025 NBA Season","https://www.youtube.com/watch?v=CbhdVr6pl3k","CbhdVr6pl3k","Ximo Pierto",572,6067,187,7
22500386,"Denver Nuggets vs Houston Rockets FULLGAME Qtr Dec 20.2025 Highlights | NBA HIGHLIGHT","https://www.youtube.com/watch?v=q5a7E9aSqiQ","q5a7E9aSqiQ","Vui Vẻ Cờ Tướng",702,2422,8,3
22500373,"Miami Heat vs Brooklyn Nets Full Game Highlights – December 18, 2025 | NBA Season","https://www.youtube.com/watch?v=eF9srTm7Lbc","eF9srTm7Lbc","GAMETIME HIGHLIGHTS",581,25411,317,8.0
22500373,"Miami HEAT vs. Brooklyn Nets | HEAT Highlights | December 18, 2025","https://www.youtube.com/watch?v=0WmMf6nUXZE","0WmMf6nUXZE","Miami HEAT",158,2474,69,12.0
22500381,"Boston Celtics vs Miami Heat Full Game Highlights – December 19, 2025 | NBA Season","https://www.youtube.com/watch?v=Nfj75ypzEdA","Nfj75ypzEdA","GAMETIME HIGHLIGHTS",593,88681,1019,22.0
22500381,"Boston Celtics vs Miami Heat Full Game Highlights | Dec 19 | 2026 NBA Season","https://www.youtube.com/watch?v=4sgvC_3mU8Q","4sgvC_3mU8Q","Hooper Highlights",592,1996,86,2.0
22500381,"Boston Celtics vs Miami Heat Game 1st Highlights - Dec 19 , 2025 | NBA Season","https://www.youtube.com/watch?v=Nnmz4-5gLGQ","Nnmz4-5gLGQ","Trường Nhiều Chuyện Media",493,3423,19,2.0
22500388,"Boston Celtics vs Toronto Raptors Full Game Highlights – December 20, 2025 | NBA Season","https://www.youtube.com/watch?v=voKYC9kGMMc","voKYC9kGMMc","GAMETIME HIGHLIGHTS",591,60313,715,31.0
22500388,"Boston Celtics vs Toronto Raptors Full Game Highlights | Dec 20, 2025 | FreeDawkins","https://www.youtube.com/watch?v=PII7Ok-SdYI","PII7Ok-SdYI","FreeDawkins",584,4767,169,4.0
