epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2190.02,0.59622,0.43667,1.54014,0.95272,0.9278,0.96579,0.8356,0.51724,0.56722,1.47963,0.0005248,0.0005248,0.0005248
26,2277.04,0.59723,0.43861,1.54833,0.95007,0.93079,0.96487,0.83813,0.52053,0.50109,1.47622,0.000505,0.000505,0.000505
27,2363.49,0.59757,0.43482,1.55275,0.9564,0.91848,0.96365,0.83331,0.52724,0.6469,1.49002,0.0004852,0.0004852,0.0004852
28,2450.1,0.59475,0.43681,1.53211,0.95091,0.92642,0.96245,0.83543,0.52377,0.60198,1.49066,0.0004654,0.0004654,0.0004654
29,2536.6,0.58758,0.42677,1.52877,0.95801,0.92305,0.96354,0.83781,0.52294,0.5782,1.4728,0.0004456,0.0004456,0.0004456
30,2622.98,0.58412,0.42614,1.52428,0.95602,0.93304,0.96711,0.84151,0.52568,0.46546,1.4739,0.0004258,0.0004258,0.0004258
31,2709.75,0.57216,0.41361,1.50948,0.9534,0.92772,0.96738,0.84314,0.50992,0.46941,1.48736,0.000406,0.000406,0.000406
32,2796.04,0.57001,0.4111,1.5194,0.94581,0.91862,0.96165,0.84077,0.51167,0.5119,1.47161,0.0003862,0.0003862,0.0003862
33,2882.15,0.56948,0.40894,1.51022,0.96577,0.92143,0.96639,0.84538,0.50642,0.59414,1.48266,0.0003664,0.0003664,0.0003664
34,2968.85,0.56224,0.40064,1.50484,0.95286,0.92931,0.9668,0.8476,0.51289,0.56016,1.47253,0.0003466,0.0003466,0.0003466
35,3055.12,0.55326,0.39182,1.48921,0.9496,0.93681,0.96513,0.84572,0.50798,0.51709,1.48302,0.0003268,0.0003268,0.0003268
36,3141.38,0.55494,0.39439,1.48374,0.95127,0.93537,0.96752,0.85062,0.50485,0.48451,1.46219,0.000307,0.000307,0.000307
37,3228.18,0.54415,0.38894,1.46916,0.96026,0.92521,0.96645,0.84931,0.50909,0.46082,1.49189,0.0002872,0.0002872,0.0002872
38,3314.58,0.54773,0.39017,1.4701,0.94608,0.93376,0.96544,0.84507,0.50498,0.52153,1.488,0.0002674,0.0002674,0.0002674
39,3401.86,0.54407,0.38519,1.46368,0.95169,0.93537,0.9696,0.85601,0.50131,0.42919,1.49212,0.0002476,0.0002476,0.0002476
40,3488.31,0.54013,0.38154,1.46163,0.95247,0.93661,0.96752,0.8525,0.49633,0.43533,1.47359,0.0002278,0.0002278,0.0002278
41,3597.8,0.52954,0.3659,1.45854,0.96972,0.91696,0.96793,0.85073,0.50404,0.46624,1.5018,0.000208,0.000208,0.000208
42,3683.69,0.51952,0.35894,1.45413,0.94828,0.93633,0.96896,0.85364,0.49497,0.4116,1.48775,0.0001882,0.0001882,0.0001882
43,3770.02,0.51248,0.35169,1.43377,0.95445,0.93311,0.96482,0.8499,0.49719,0.47824,1.52851,0.0001684,0.0001684,0.0001684
44,3856.04,0.50865,0.35181,1.42445,0.95011,0.93105,0.96475,0.85111,0.49552,0.43212,1.48658,0.0001486,0.0001486,0.0001486
45,3942.33,0.50801,0.3528,1.41703,0.95886,0.92688,0.96475,0.8543,0.4949,0.43052,1.48515,0.0001288,0.0001288,0.0001288
46,4027.7,0.5055,0.35142,1.42861,0.96334,0.93013,0.96475,0.85438,0.48992,0.4386,1.48585,0.000109,0.000109,0.000109
47,4113.57,0.498,0.33749,1.42004,0.95343,0.93804,0.96492,0.85431,0.48679,0.46302,1.49167,8.92e-05,8.92e-05,8.92e-05
48,4199.71,0.49439,0.33697,1.41507,0.95787,0.93702,0.96609,0.85543,0.48569,0.47054,1.47929,6.94e-05,6.94e-05,6.94e-05
49,4285.09,0.49349,0.33669,1.41846,0.95644,0.93486,0.96615,0.85583,0.48636,0.43785,1.49607,4.96e-05,4.96e-05,4.96e-05
50,4370.81,0.49058,0.33464,1.40862,0.95385,0.93737,0.96662,0.85758,0.48409,0.42291,1.49533,2.98e-05,2.98e-05,2.98e-05
